	K11_JV87_I_D	K11_JV87_IV_D	K12_KJ78_I_D	K12_KJ78_IV_D	K16_PP75_I_D	K16_PP75_IV_D	K17_SS75_I_D	K17_SS75_IV_D	K2_NL71_I_D	K2_NL71_IV_D	K20_HO76_I_D	K20_HO76_IV_D	K21_KT86_I_D	K23_JM85_I_D	K27_BA81_II_D	K28_KZ83_I_D	K3_KM78_I_D	K3_KM78_IV_D	K30_SF95_I_D	K32_KS89_I_D	K34_BI96_I_D	K34_BI96_IV_D	K39_DS96_I_D	K4_RR79_I_D	K40_WV86_IV_D	K41_NE90_I_D	K41_NE90_IV_D	K43_KZ94_I_D	K5_JZ92_I_D	K5_JZ92_IV_D	K8_KP79_I_D	K9_KM80_I_D	K9_KM80_IV_D	P11_GT85_I_D	P11_GT85_II_D	P11_GT85_III_D	P11_GT85_IV_D	P11_GT85_V_D	P17_BH58_I_D	P17_BH58_II_D	P17_BH58_III_D	P17_BH58_IV_D	P17_BH58_V_D	P17_BH58_VI_D	P18_SJ75_I_D	P18_SJ75_II_D	P18_SJ75_III_D	P18_SJ75_IV_D	P18_SJ75_V_D	P2_ZM87_I_D	P2_ZM87_II_D	P2_ZM87_III_D	P2_ZM87_IV_D	P2_ZM87_V_D	P2_ZM87_VI_D	P30_KM73_I_D	P30_KM73_II_D	P30_KM73_III_D	P30_KM73_IV_D	P30_KM73_V_D	P30_KM73_VI_D	P36_KJ78_I_D	P36_KJ78_III_D	P36_KJ78_IV_D	P36_KJ78_VI_D	P37_SJ55_I_D	P37_SJ55_II_D	P37_SJ55_III_D	P37_SJ55_IV_D	P37_SJ55_V_D	P37_SJ55_VI_D	P43_BR63_I_D	P43_BR63_III_D	P8_LV78_II_D	P8_LV78_III_D	P8_LV78_IV_D	P8_LV78_V_D
K20_HO76_I_D	0.07855597391263684	0.08291230252325815	0.24266499889386212	0.24320520885869595	0.36411036091946175	0.26326370704975177	0.108355088828191	0.164625108837301	0.10943505114448465	0.11020738273070844	0.0	0.13979716747118553	0.4716224617687663	0.29801996421761046	0.23483319006475956	0.1278539853314966	0.16423845340301607	0.17189715021878552	0.4000961772181948	0.2781283615920856	0.21113299109742034	0.07457661989984302	0.13490310011133497	0.36451491928131	0.23653621594278132	0.30799819584326826	0.4276808261190699	0.3276531555988603	0.38165697681262484	0.25964569601873083	0.18495360244025494	0.11121880164238426	0.12148762656508805	0.09087832466827885	0.11449950840646068	0.3095712223992751	0.32484696487746323	0.2526136311492829	0.31353332045280957	0.32176981148240336	0.3265483846489047	0.35422822659940595	0.2816468120657821	0.35850839874115137	0.39134927221514376	0.2708898019607274	0.34815148588612477	0.36623090549899373	0.3472935197200824	0.11472332488858465	0.129621280019813	0.08365852153031718	0.31173687466444133	0.3308951620871694	0.23545801040456757	0.35304537812184755	0.3579161544061066	0.36997843546330456	0.3297298804979876	0.3043089380316774	0.3045610641983261	0.3376302668691397	0.2981405486585218	0.09563646144850665	0.11174353960274555	0.2971067729775031	0.2265031880997437	0.1776120904283972	0.32327195775259454	0.26332457049368774	0.32051293156189065	0.3539313408540809	0.365768306070839	0.39294131697204204	0.39815976440947476	0.37233085986232184	0.35445617763998594
K20_HO76_IV_D	0.11138026532805342	0.12181441523311182	0.26562381998790124	0.22732538908397773	0.2761127858623001	0.1783081401311987	0.09777524820266126	0.07363770349124404	0.1263194006507597	0.11086369551105098	0.13979716747118553	0.0	0.3930877697171331	0.20648708370758823	0.255673688933307	0.12527894789948377	0.10507761168490731	0.08723011425746625	0.3150612633149983	0.19827894005824065	0.22003999164054827	0.12146156459651808	0.0794667910338439	0.2968629747171695	0.18077561383285054	0.2369937313147809	0.349764438451043	0.26386716622779294	0.4077516231974811	0.2457858694159936	0.2586434242167019	0.07581052613125595	0.08002833139707638	0.11046841845353483	0.0863229866304407	0.21693399681469197	0.251486369634774	0.1722579981951699	0.2270660174515656	0.23340515027296577	0.24511523345974282	0.2716346589162483	0.20065365260982865	0.2715925832263529	0.3374231045906676	0.18301423598425465	0.2591196465687957	0.28262628096655906	0.26322968286928883	0.1328960367350553	0.08406894735034788	0.1419254257583659	0.22600759124775427	0.24805732719289153	0.14790371081646067	0.2646449815958013	0.2677391119843101	0.2901986936240164	0.28162868521500223	0.2621729182377337	0.21326121612886004	0.24393631273979033	0.23362428836244153	0.09424446316744012	0.09592345848787717	0.20783778470551997	0.15604276105238124	0.08718619894436905	0.23889321400965524	0.18580824821683056	0.26188733346664445	0.26598638507903516	0.3127580047137676	0.3113931115901814	0.3129508345268272	0.28246282891190655	0.2794836781813486
K21_KT86_I_D	0.4539101387109218	0.4617189371580879	0.5234319253100586	0.4175481827716475	0.33088224213459305	0.31667798159507743	0.4327474031573982	0.38265257929452257	0.4412036493332296	0.439611308878123	0.4716224617687663	0.3930877697171331	0.0	0.3286138902673187	0.5209571033441848	0.4137045114351861	0.38944321029999185	0.36956358355385577	0.3557569462243908	0.31845866673180717	0.4815891007123733	0.45697737117559145	0.4104201899563125	0.5018026217368108	0.358588921518267	0.2909001961593115	0.3526707593950236	0.3071476628027092	0.667277684931761	0.5009862350355444	0.527299767086071	0.42980736776097545	0.415227737263219	0.45050460243103185	0.4194767979828278	0.32648252458590654	0.30020484362255195	0.3010995009860055	0.3365939806018152	0.33334188307487356	0.29613176075704495	0.2903055662054342	0.2940851339981241	0.2955010978016209	0.4347060588433957	0.31632743890909276	0.3319968571481746	0.2716429632192873	0.34239335728799225	0.4517621045088859	0.42275447231179364	0.46773881496393277	0.3479962272087953	0.36260541188001494	0.333444532033809	0.30066904962244356	0.30643768435555	0.31189859317978447	0.3785010204963829	0.38472158522851885	0.34263941609590365	0.30242531884430757	0.3271211983740154	0.4445704901623588	0.43515612941114856	0.3127112808908221	0.3382097590117747	0.37577858533940584	0.32232310688704024	0.33380121145992836	0.34991447043678325	0.33054887743251604	0.353424862014113	0.31153352864357686	0.27568687041764917	0.3168998357070386	0.30357758957078135
K23_JM85_I_D	0.2687433808039644	0.27162719983643513	0.4212119029422968	0.30066417978334964	0.19170483905880203	0.1261668623231402	0.2406490940260948	0.17265338096922717	0.2706637698880835	0.24224232476645852	0.29801996421761046	0.20648708370758823	0.3286138902673187	0.0	0.4088316339921795	0.2583466410713967	0.21105318612724644	0.16685954105830952	0.20293194976333656	0.23962682611854302	0.37533044129312104	0.26731843617926515	0.22575280842736478	0.38663917807183845	0.2602831345491186	0.20415904003565222	0.333008027937004	0.20639331652495752	0.5576627431505706	0.39791123563438213	0.41114727508378424	0.24067950076361472	0.20404776585233125	0.23533962758000423	0.20973702392737587	0.13337871100665222	0.1870635564879017	0.1444632952067037	0.15705471734764498	0.155660454953569	0.18011911082969956	0.16231392937485103	0.14942705496331077	0.14262653878148326	0.30865472384355225	0.11151900297734885	0.1800892157921924	0.18589327507761208	0.22594030746579297	0.274614292261126	0.2144602851184924	0.28534887791826447	0.19840317551939202	0.24207396673279732	0.1435646308298139	0.13633964944992785	0.13536963623639914	0.23763813361635266	0.28572581419914195	0.26926893844748995	0.14935882771605016	0.12971357709608283	0.2097647295813114	0.2330317372258522	0.2192213347461992	0.11601032278951884	0.18894932345482723	0.16609831062114822	0.15640908120884228	0.14187214380898516	0.20367802264240978	0.17341161496247895	0.2560467414548522	0.19875183059726725	0.21869531130360764	0.155248021446299	0.22386856149689485
K27_BA81_II_D	0.22483994168045662	0.22805836488597458	0.1900502646969366	0.2931421985748126	0.4533097805549192	0.37662094414690284	0.22196675810313504	0.2718686363140993	0.21105886761157683	0.21474211331366755	0.23483319006475956	0.255673688933307	0.5209571033441848	0.4088316339921795	0.0	0.23629644966973823	0.26718877476239555	0.27781192795908966	0.5139568914326336	0.34972535995538856	0.18245795540166473	0.21291002944734067	0.2405797892798478	0.356548819961039	0.2850327175099159	0.3893298472431302	0.44954591490970974	0.43654400120140363	0.3751719760092885	0.24016293037587608	0.19916216042910528	0.2108315640657346	0.22938153674375028	0.2223741177493459	0.2301012980757592	0.42061820056104166	0.43583211443396586	0.3629994765402298	0.4291682235332596	0.43395169456680516	0.43704471044248355	0.46570113731490975	0.3919610404522304	0.46990820757834517	0.49569686283584236	0.3793559874590522	0.4576852598254679	0.47064801041378057	0.425982551736504	0.22425421195371054	0.2230513613862576	0.21432119995936205	0.3722188004774797	0.36047496641293275	0.335708753399456	0.46462458646572	0.468287746237049	0.4815499540175434	0.37787883561022456	0.3747191003493998	0.41377121941324485	0.44407939329358104	0.37194048335637536	0.22655018801513727	0.22640377238807224	0.4053022024956688	0.3234210675588369	0.28417752798145013	0.43552214897257246	0.37746402331523676	0.4319131244782095	0.46254247337120014	0.478504969770937	0.5092384451177772	0.5047591889059675	0.48191179497636555	0.46439672629602413
K28_KZ83_I_D	0.11270882987985317	0.11351873158011251	0.2386250455163716	0.23136078920208786	0.32105959328433575	0.19909374561483512	0.09364568943336904	0.12379449252081974	0.11962118956945104	0.09128429858530038	0.1278539853314966	0.12527894789948377	0.4137045114351861	0.2583466410713967	0.23629644966973823	0.0	0.09944100090534495	0.14029970253064705	0.360159137096072	0.2619327087450609	0.2002353203886132	0.10938559577534797	0.10959887047545068	0.3496981818107686	0.18992967976606165	0.26849349662442207	0.3985961742869364	0.23879029829180398	0.39113147331884324	0.24266789968247304	0.2399214251962465	0.1021708345080796	0.08621729287762832	0.0975930926523629	0.08636376773419388	0.2703617827302862	0.24739728042784492	0.2155176172793491	0.275226612442621	0.27442449819231285	0.2523371260581167	0.2984848303457001	0.2104476457234829	0.316799877899939	0.35702118890235046	0.22900582199675884	0.3075538755165596	0.3007265797302977	0.33027705910922156	0.12472982390049082	0.10583859401804657	0.12931052760851405	0.29839724082993696	0.3195021796102719	0.20191637276879965	0.3105181196539498	0.3198971913500983	0.2957085780813598	0.30992371693198717	0.2892225033332499	0.2657134617616877	0.3102369274923601	0.25750568693955816	0.09782911909822138	0.09969537085835178	0.25891095059467245	0.17562576398156926	0.1418748040465482	0.27875054119678416	0.2136766033624347	0.2670139723906033	0.31004899264551683	0.3078415236397044	0.32029590692425736	0.31317024563102497	0.33154449754103754	0.27127840382278734
K3_KM78_I_D	0.1392444056692675	0.14435225217603537	0.28217185980258086	0.23778524078605393	0.2813257230177848	0.15232046297562077	0.10956280665199324	0.07291672193027995	0.13421606379130496	0.09342684124854062	0.16423845340301607	0.10507761168490731	0.38944321029999185	0.21105318612724644	0.26718877476239555	0.09944100090534495	0.0	0.08387287303429103	0.30877326626888435	0.23183617675964152	0.24307290634448958	0.13679647155144445	0.09590548269579835	0.2996993565037622	0.16458001111607348	0.236306920519994	0.3608876969802227	0.20698843512202797	0.4207919231151161	0.25929840272213805	0.2761992079794429	0.10634631281584749	0.07011986507219627	0.10572878794345925	0.07367064624355193	0.21987830958251073	0.2165551957356102	0.16783884055314652	0.22101437356735315	0.22078718841042588	0.2026061656752623	0.24621422948965063	0.1638538501938953	0.2642079542340548	0.3293173525251317	0.17569787740849813	0.25661211753946184	0.2522887493918207	0.2861194531328884	0.13172131813772764	0.07871381174460619	0.14614346421811367	0.24801480951324165	0.2705469067799645	0.15258346653586013	0.25985683242900226	0.26519936571097086	0.24958890063928363	0.27897351473026927	0.2654256544932185	0.21259048393666394	0.2650539288911238	0.23702809360451738	0.10302461519492212	0.08601476630222216	0.21078527393102256	0.135557501886005	0.08574802512445845	0.2180597350373208	0.1713524681700878	0.21657017770931972	0.25501341197468386	0.261343444094866	0.27998169586691024	0.28909948233759397	0.2802873246539821	0.23058105808719903
K3_KM78_IV_D	0.1401365680570914	0.15071145442626765	0.28683339965527344	0.21958032253277127	0.24247623010604716	0.13033492322613405	0.1061754334340479	0.05141916402316065	0.13689205612462163	0.11107383764473	0.17189715021878552	0.08723011425746625	0.36956358355385577	0.16685954105830952	0.27781192795908966	0.14029970253064705	0.08387287303429103	0.0	0.2695555314447454	0.1788072463651751	0.24977068174135458	0.12939874938706034	0.09102691489017234	0.2751430900848399	0.1572256805349349	0.18849760092046258	0.3329259447676629	0.22102605244303997	0.4225191279701149	0.255658388128483	0.2760281079526042	0.114522823579738	0.08555507274484707	0.11724279565044088	0.09460064928533707	0.17756249195035018	0.2057494060134988	0.12520053808378526	0.18007278294244225	0.18553991227786573	0.1998568406073624	0.22404886689741962	0.14910674574962363	0.22323331134117946	0.30715921043166156	0.1325147399871727	0.22260588788054067	0.23315943696420455	0.24112285157626728	0.14154368991861388	0.08569219383837477	0.1452443772695063	0.19791433261456343	0.21961316685080906	0.10110315045773369	0.21892494402020818	0.22225404448810043	0.2503572798070487	0.2781791621194184	0.26223358578658174	0.17201055439119475	0.21207074584768038	0.21373965079188886	0.11270853162112697	0.10087302894731204	0.16175881081817836	0.12609223298251676	0.05226570971883033	0.19661168331903967	0.14424871988194707	0.22790602887008074	0.2179916229832669	0.2789778286984444	0.26343929470997085	0.2689857640394862	0.23738320269945237	0.23819347709747565
K30_SF95_I_D	0.37352479603895794	0.37840537663767326	0.5294191641932869	0.40751594805842895	0.17752658866912352	0.2036243412288776	0.3472618405982689	0.2728915256876393	0.3745442873655056	0.3439007369965259	0.4000961772181948	0.3150612633149983	0.3557569462243908	0.20293194976333656	0.5139568914326336	0.360159137096072	0.30877326626888435	0.2695555314447454	0.0	0.3475193033457322	0.4799041515267627	0.3738774365568138	0.3311161711673316	0.49063423390137195	0.3632768000240462	0.2965607476731575	0.4324496753419098	0.2734261608874802	0.6638484078233915	0.502933936108799	0.5188030241455994	0.34761461882711747	0.3018543029211008	0.34205764708446507	0.3006657398705747	0.10764205965008286	0.23601635738930524	0.2387649158962653	0.22673633523356193	0.23667788320021324	0.2517077961429816	0.22773234837021503	0.24182474262099804	0.13459679804015756	0.34471941897397934	0.174836923139838	0.2616978687866274	0.22359880366277782	0.3284591796793882	0.3824635132063313	0.32155294988069816	0.39332424630663	0.29820387533334647	0.35768945334713353	0.26150593575572056	0.12110940098188494	0.12477358586072226	0.26646761934778246	0.38766920589079457	0.3716549673636165	0.24813916444678508	0.1983480141988321	0.33477978937539943	0.339266419132738	0.32307472567083445	0.21662389507456858	0.3018500228865443	0.2676386389752792	0.24120992641968209	0.2336575680212338	0.2937365237443944	0.23971969124555265	0.28381851650680257	0.08004163616123239	0.19222426512882929	0.0789808339879732	0.275562289860399
K32_KS89_I_D	0.2595268120012316	0.26814740304613643	0.35672019712129777	0.261601208381972	0.3042638156185974	0.21037418685259907	0.24197672467496628	0.19143059019620914	0.25293090696233056	0.2545023651010895	0.2781283615920856	0.19827894005824065	0.31845866673180717	0.23962682611854302	0.34972535995538856	0.2619327087450609	0.23183617675964152	0.1788072463651751	0.3475193033457322	0.0	0.3023732866443958	0.25779754305171265	0.21951714758729982	0.3389726092230727	0.20855120954381592	0.24331181710668554	0.3295166893909037	0.29793517245387396	0.501357048818531	0.34267006820256296	0.35393359335288543	0.2379448096908267	0.22264692244512635	0.2532895222751145	0.22846638047473686	0.25398200322133624	0.2908623018511697	0.20542034265348857	0.26058951320612317	0.266893699337053	0.29370795216167744	0.30208687622471975	0.24569253206282363	0.30548528071756137	0.40313296322104736	0.21415468599905935	0.31719416458297234	0.3102721849578302	0.2894496966529554	0.2625240205968248	0.22755271882590192	0.2728269481120241	0.22032131482069645	0.2413771896028887	0.2065656778791308	0.29038507870604646	0.3013179403777001	0.34511161956114156	0.33767466261081514	0.3233094365671427	0.274630397925475	0.2804561413513928	0.2768188840174875	0.24596636672428446	0.23758496728746792	0.24374672850470394	0.2329129972738413	0.18755026794259866	0.2887488235734907	0.2263903173177918	0.322593302614978	0.3121764708053958	0.37483095442935493	0.3403382778042877	0.3301276290967029	0.3142154890636712	0.33386478898649125
K34_BI96_I_D	0.19905462795409293	0.20777930328733613	0.1988649785064758	0.2776531640561644	0.4331202026031683	0.34036719070747345	0.19180691982525389	0.24037765743434616	0.19860008751105837	0.2052218053423724	0.21113299109742034	0.22003999164054827	0.4815891007123733	0.37533044129312104	0.18245795540166473	0.2002353203886132	0.24307290634448958	0.24977068174135458	0.4799041515267627	0.3023732866443958	0.0	0.19041368881693005	0.2066338575835536	0.3464612688257421	0.2700330725548476	0.3548159286199354	0.40969160610599353	0.4025291118610385	0.3677213021205225	0.22468688063541103	0.20569714439891063	0.19155827117253507	0.1981588607323685	0.20353994392312677	0.20085495473964893	0.3850518418012303	0.4022318059265515	0.33675990956676416	0.39365533750984316	0.3988956985512338	0.40501178584963754	0.43242482094106804	0.35968947249849004	0.43794214504543405	0.4678284590169956	0.35001486240648394	0.42722603080846355	0.4385611237331781	0.3919852452774947	0.2097942697337856	0.20752236750713254	0.2055782522589504	0.3528901744253877	0.3368830122393724	0.31084092622851517	0.43071960998463343	0.4363468364065702	0.44717310299201296	0.3478990333634662	0.34420798297028427	0.3823606851643656	0.4139932711808294	0.34612351217777404	0.20158377281989714	0.20648492406679633	0.3748760782705796	0.3009509215365749	0.25700535483345016	0.4029607234697823	0.34353515810157786	0.39736284630195084	0.43175524837110013	0.44481363334570034	0.4734427619874527	0.4706954289141842	0.4499166404914112	0.42953603254508105
K34_BI96_IV_D	0.061593922767782514	0.06979265676772986	0.23127193640568067	0.2329146109212827	0.329573748848516	0.23731086797579157	0.06783738720165108	0.132156191458878	0.07966538788928677	0.0841344637473047	0.07457661989984302	0.12146156459651808	0.45697737117559145	0.26731843617926515	0.21291002944734067	0.10938559577534797	0.13679647155144445	0.12939874938706034	0.3738774365568138	0.25779754305171265	0.19041368881693005	0.0	0.09348549859863456	0.3382962239226873	0.19988941297843574	0.27327039075127657	0.41030406133048214	0.30396007085038995	0.36413947616971065	0.2151676595595154	0.17217281323535927	0.08593824440573464	0.09250720270078777	0.058120133744413355	0.0886393649121769	0.27848310873705456	0.299846745029081	0.22985097638631927	0.2848691289497051	0.29273679363354127	0.3029391713457693	0.32974636792478756	0.255508229873388	0.33200361301253206	0.35883286764975086	0.2409939988902136	0.3184697361623535	0.34024863337530237	0.3226911091492216	0.08420845487327704	0.09326189626866045	0.06811425825497297	0.28946771995521303	0.3067590627160759	0.20191957388467854	0.3231820729473692	0.3275311132331389	0.3458682554295499	0.3081247058505373	0.28009356680122877	0.27305249758553074	0.30733354043729	0.2718453330162131	0.06643569326561471	0.07837741136013468	0.2662247859063475	0.1950811098496752	0.14487491900630167	0.296157792092094	0.23677536445204878	0.2961059216665549	0.3255937104313986	0.34126340192692506	0.369538596156384	0.3737564055924938	0.3420847129903879	0.33059066847242996
K39_DS96_I_D	0.0857885701678333	0.11756925499565168	0.2531334232077485	0.2334141582761298	0.2868255636210916	0.18830365014468659	0.07985115185608502	0.09007915929994188	0.10597281356376832	0.09156872550089898	0.13490310011133497	0.0794667910338439	0.4104201899563125	0.22575280842736478	0.2405797892798478	0.10959887047545068	0.09590548269579835	0.09102691489017234	0.3311161711673316	0.21951714758729982	0.2066338575835536	0.09348549859863456	0.0	0.29952779869657753	0.16186742846816712	0.23173354784485947	0.362224554981439	0.26761845237367526	0.38367547921120526	0.22030030718794957	0.2389425788025492	0.08157529967028568	0.06394744681348952	0.09241511118926356	0.07257365435588586	0.23702361094545926	0.2537661272868745	0.16466649586181908	0.24461382780050972	0.24834624900870586	0.2524560998985747	0.28292326923310535	0.2068257045004183	0.28765380621365233	0.3393404463376127	0.19805197611501169	0.277846281563916	0.2924015185036535	0.28458467593121617	0.11608847473003503	0.06967775697743454	0.11139991773438662	0.24333035022116273	0.26684497376033245	0.15857684999697214	0.28124228114294214	0.286617980026253	0.29462626746968545	0.2786109377445291	0.2561930459543879	0.23220465365924345	0.266056765777101	0.23050042986474795	0.0891384230320047	0.07973898303501323	0.22580180124708807	0.15307085438885348	0.104475687452982	0.25647079003762996	0.19428864530746204	0.26230834490422583	0.28066943262262056	0.30505742438089506	0.3222239912688672	0.3227724774405059	0.29869695510630956	0.2821539750585147
K4_RR79_I_D	0.34455846564440307	0.34209428970234956	0.36970592520620565	0.3598194244195677	0.4497770482503147	0.3526591152326969	0.3262494939532069	0.2732520238014775	0.3241264634964012	0.3256791461241628	0.36451491928131	0.2968629747171695	0.5018026217368108	0.38663917807183845	0.356548819961039	0.3496981818107686	0.2996993565037622	0.2751430900848399	0.49063423390137195	0.3389726092230727	0.3464612688257421	0.3382962239226873	0.29952779869657753	0.0	0.3069423901840532	0.3735716301408054	0.4195647033958716	0.4321604584029097	0.4669951140137998	0.3363455590890175	0.37567886982510723	0.31466310855258744	0.29705624356620974	0.33791612315603897	0.3110849902272308	0.39659518717118725	0.4205155747076165	0.3430157221102254	0.39790894300450114	0.40230626615354065	0.41645518400064907	0.4429834643482097	0.3618746042321142	0.44435254011573766	0.501982156566975	0.35731393062577754	0.4344958645374198	0.44812181315718436	0.40458564100161604	0.3363928780335976	0.2965481413879852	0.3433805625452359	0.3384317260584464	0.2931842291285146	0.3126777904804507	0.43968234138194606	0.4453553697221439	0.45814181514653907	0.40011136257721913	0.410749482872124	0.39151052025476785	0.42373204924587665	0.3666700904548229	0.32640509676828067	0.31802703657195486	0.383819314078592	0.3109769898306916	0.29645659602234536	0.4121271181118318	0.35888924740687445	0.42044250423103646	0.4392750025036921	0.4736531305668361	0.48518381802293187	0.4832091693605717	0.45928464678881087	0.4438765722094357
K40_WV86_IV_D	0.21387127215984328	0.22771357387840743	0.2992688292840464	0.21002758896459484	0.2913444856968114	0.20854394759746694	0.1926886212968006	0.17358961583039306	0.20129557484986693	0.19448870918674993	0.23653621594278132	0.18077561383285054	0.358588921518267	0.2602831345491186	0.2850327175099159	0.18992967976606165	0.16458001111607348	0.1572256805349349	0.3632768000240462	0.20855120954381592	0.2700330725548476	0.19988941297843574	0.16186742846816712	0.3069423901840532	0.0	0.2006201407400973	0.33296532913253407	0.2546944996613466	0.45519310011050407	0.2780157689544183	0.2970760616901357	0.18762851662706903	0.1802224736466524	0.20535681907923767	0.19101888571448153	0.272419001805119	0.2523046233990959	0.1883992633052352	0.2763595721056916	0.2783747112691677	0.2541282593084409	0.30467634281924616	0.21254959197868573	0.3165945577735216	0.36934777014172043	0.22681968708408512	0.3084020280843497	0.30304454564026034	0.2825945497366318	0.20758926047759368	0.177525604209893	0.20243420174617624	0.2401268386219696	0.25881660268347906	0.19060223476099014	0.311043069268028	0.3200124905087436	0.2836182733656444	0.2983827028596725	0.28867315176776853	0.27189976083831585	0.29642443081921144	0.21272628638323415	0.2039768671671987	0.1941430665942125	0.25890860205561766	0.1591480507080108	0.17394587643371298	0.2793365810278174	0.21566274317316092	0.28162940739488174	0.30371233384679025	0.3054921336871006	0.33612367057803344	0.3143966316822894	0.3337237350583293	0.2704780596642729
K41_NE90_I_D	0.2846151960223268	0.2983497756356512	0.38878267772216124	0.2728970013960452	0.23608921050426948	0.15542011536866046	0.2590605594793997	0.21737210174216295	0.2762745817043779	0.27071198334792856	0.30799819584326826	0.2369937313147809	0.2909001961593115	0.20415904003565222	0.3893298472431302	0.26849349662442207	0.236306920519994	0.18849760092046258	0.2965607476731575	0.24331181710668554	0.3548159286199354	0.27327039075127657	0.23173354784485947	0.3735716301408054	0.2006201407400973	0.0	0.25279412359287057	0.20627243589878316	0.5407236313591736	0.36216748151888467	0.38821117022114193	0.27185886387594344	0.25087494184526127	0.28099382287883584	0.2580386194086751	0.2177209815514697	0.18830648421040894	0.15030702543889274	0.2164273274171714	0.20973374252649798	0.17009938290315452	0.23092863630585628	0.13189261720357448	0.239529975912789	0.34629466250099494	0.18399407213101202	0.25081315569706547	0.227918529975042	0.25088275651051384	0.2875415063468648	0.25400180191541977	0.29107312995878154	0.22048077410231479	0.23904931401393825	0.1767282911128308	0.24069343545586194	0.24615345035403263	0.2252602320828844	0.30145272327225076	0.2897376317269593	0.23276521391721744	0.2216672379939533	0.2009906440176559	0.2789792611128026	0.2670604405007838	0.2066985380935428	0.19562531895119897	0.21534034402811336	0.22862543559105278	0.20026262276974455	0.2499399874429577	0.2392425514408603	0.26880467077981274	0.26378915959503374	0.24603147590584545	0.26224157224321865	0.21530684026589217
K41_NE90_IV_D	0.4085479208909784	0.4161946000538681	0.4582714927662418	0.3976598558020402	0.3839428083699171	0.3150290009834325	0.39321298314820713	0.33836246925028113	0.3969846059461015	0.3937376927313106	0.4276808261190699	0.349764438451043	0.3526707593950236	0.333008027937004	0.44954591490970974	0.3985961742869364	0.3608876969802227	0.3329259447676629	0.4324496753419098	0.3295166893909037	0.40969160610599353	0.41030406133048214	0.362224554981439	0.4195647033958716	0.33296532913253407	0.25279412359287057	0.0	0.37341987855766356	0.5879071046259579	0.4342921347009274	0.4504189730282436	0.387247910600531	0.3693811473013481	0.403290383341815	0.3761258615756212	0.3695276850418677	0.3494301329605729	0.31403396194863525	0.3647772937461009	0.3632245941433323	0.31053973445307975	0.37096430947782466	0.2828399814458155	0.37623738138035323	0.4721911798962076	0.3427150871963111	0.3680944829361867	0.36878004480445337	0.3460064376463302	0.41027850864723253	0.3754089701728368	0.42090942980097995	0.3518140750980652	0.3251204128735922	0.3151537936161335	0.36889677514443453	0.38079967268103293	0.3497877284154003	0.3584811068881468	0.36810882432150144	0.3438326386000157	0.35431076511734894	0.3009090889350021	0.3956397236703752	0.3865966805805035	0.32762631294688405	0.31620948056317744	0.3460676692707058	0.34299932006333306	0.3472019681963581	0.3657488709432613	0.3642779516346455	0.38806760786290295	0.40782617518634146	0.38233403143675293	0.3945352617135427	0.34122805822805113
K43_KZ94_I_D	0.3070136633296999	0.3086372864095205	0.44691123627106677	0.32098851629445985	0.23177574688469849	0.14671148058361375	0.27745510641972626	0.22228033602480088	0.307056064515116	0.27402694839774866	0.3276531555988603	0.26386716622779294	0.3071476628027092	0.20639331652495752	0.43654400120140363	0.23879029829180398	0.20698843512202797	0.22102605244303997	0.2734261608874802	0.29793517245387396	0.4025291118610385	0.30396007085038995	0.26761845237367526	0.4321604584029097	0.2546944996613466	0.20627243589878316	0.37341987855766356	0.0	0.5877767896979378	0.42881981306256106	0.44251047632391727	0.2857933588748418	0.24466498930341773	0.27911102670133386	0.24260453339962879	0.18828300279008253	0.14000082201069636	0.17882584836008714	0.2058651070974129	0.19782181353643027	0.15377133578425362	0.20563405011651803	0.15032606774145169	0.22304882694753264	0.3312918664334488	0.17022417560503875	0.25490173843797387	0.19252753838718692	0.31396099762923707	0.30783104176681253	0.26570003058088115	0.3217351961274382	0.26715498064374493	0.30612991280982005	0.2033339260339241	0.22480595683590524	0.2270951098239676	0.2187148509661616	0.3607825358685993	0.3482296650197473	0.24499324286166307	0.23866168653818423	0.2682845902970548	0.27965416818938243	0.2672357772189598	0.21823807954139776	0.21972973026138656	0.21828002070016206	0.20232067613191465	0.17025543073003752	0.2031658969034049	0.24165429799584065	0.2440340152117603	0.22545974535374072	0.2076833379959386	0.24436138946740898	0.18193367157843196
