	K11_JV87_I_D	K11_JV87_IV_D	K12_KJ78_I_D	K12_KJ78_IV_D	K16_PP75_I_D	K16_PP75_IV_D	K17_SS75_I_D	K17_SS75_IV_D	K2_NL71_I_D	K2_NL71_IV_D	K20_HO76_I_D	K20_HO76_IV_D	K21_KT86_I_D	K23_JM85_I_D	K27_BA81_II_D	K28_KZ83_I_D	K3_KM78_I_D	K3_KM78_IV_D	K30_SF95_I_D	K32_KS89_I_D	K34_BI96_I_D	K34_BI96_IV_D	K39_DS96_I_D	K4_RR79_I_D	K40_WV86_IV_D	K41_NE90_I_D	K41_NE90_IV_D	K43_KZ94_I_D	K5_JZ92_I_D	K5_JZ92_IV_D	K8_KP79_I_D	K9_KM80_I_D	K9_KM80_IV_D	P11_GT85_I_D	P11_GT85_II_D	P11_GT85_III_D	P11_GT85_IV_D	P11_GT85_V_D	P17_BH58_I_D	P17_BH58_II_D	P17_BH58_III_D	P17_BH58_IV_D	P17_BH58_V_D	P17_BH58_VI_D	P18_SJ75_I_D	P18_SJ75_II_D	P18_SJ75_III_D	P18_SJ75_IV_D	P18_SJ75_V_D	P2_ZM87_I_D	P2_ZM87_II_D	P2_ZM87_III_D	P2_ZM87_IV_D	P2_ZM87_V_D	P2_ZM87_VI_D	P30_KM73_I_D	P30_KM73_II_D	P30_KM73_III_D	P30_KM73_IV_D	P30_KM73_V_D	P30_KM73_VI_D	P36_KJ78_I_D	P36_KJ78_III_D	P36_KJ78_IV_D	P36_KJ78_VI_D	P37_SJ55_I_D	P37_SJ55_II_D	P37_SJ55_III_D	P37_SJ55_IV_D	P37_SJ55_V_D	P37_SJ55_VI_D	P43_BR63_I_D	P43_BR63_III_D	P8_LV78_II_D	P8_LV78_III_D	P8_LV78_IV_D	P8_LV78_V_D
K20_HO76_I_D	0.8571428571428571	0.9197080291970803	0.9457831325301205	0.9363057324840764	0.9154929577464789	0.9067796610169492	0.8865979381443299	0.8867924528301887	0.8571428571428571	0.8863636363636364	0.0	0.8494623655913979	0.9487179487179487	0.8433734939759037	0.9016393442622951	0.8113207547169812	0.8916666666666667	0.88	0.8785046728971962	0.8888888888888888	0.8942307692307693	0.8651685393258427	0.8863636363636364	0.9224806201550387	0.9047619047619048	0.8914728682170543	0.9178082191780822	0.8766233766233766	0.9423076923076923	0.9420289855072463	0.9203539823008849	0.8607594936708861	0.8539325842696629	0.868421052631579	0.8732394366197183	0.8831168831168831	0.926829268292683	0.9043478260869565	0.9150943396226415	0.8938053097345132	0.9197530864197531	0.961038961038961	0.9246575342465754	0.9459459459459459	0.9298245614035088	0.8857142857142857	0.9559748427672956	0.918918918918919	0.9262295081967213	0.9173553719008265	0.8928571428571429	0.8969072164948454	0.9152542372881356	0.9256756756756757	0.8943089430894309	0.9072164948453608	0.9423076923076923	0.9521739130434783	0.946969696969697	0.9285714285714286	0.9405940594059405	0.9647887323943662	0.9266666666666666	0.9285714285714286	0.8961038961038961	0.926829268292683	0.9402985074626866	0.891566265060241	0.9407894736842105	0.8896103896103896	0.910828025477707	0.9236641221374046	0.9454545454545454	0.8571428571428571	0.9345238095238095	0.9340659340659341	0.9411764705882353
K20_HO76_IV_D	0.8390804597701149	0.875	0.9411764705882353	0.925	0.8958333333333334	0.9016393442622951	0.87	0.8918918918918919	0.8962264150943396	0.9042553191489362	0.8494623655913979	0.0	0.9625	0.8390804597701149	0.9224806201550387	0.9083333333333333	0.921875	0.8857142857142857	0.8839285714285714	0.8768115942028986	0.9090909090909091	0.8723404255319149	0.8804347826086957	0.9172932330827067	0.922077922077922	0.9117647058823529	0.934640522875817	0.9341317365269461	0.9351851851851852	0.9214285714285714	0.9051724137931034	0.8271604938271605	0.8494623655913979	0.8333333333333334	0.8666666666666667	0.8333333333333334	0.9234449760765551	0.8706896551724138	0.8888888888888888	0.8888888888888888	0.9285714285714286	0.9490445859872612	0.912751677852349	0.9473684210526315	0.9051724137931034	0.8807339449541285	0.93125	0.9267015706806283	0.9032258064516129	0.9032258064516129	0.8863636363636364	0.8910891089108911	0.8916666666666667	0.8993288590604027	0.872	0.8556701030927835	0.8942307692307693	0.9487179487179487	0.9333333333333333	0.9084507042253521	0.912621359223301	0.9444444444444444	0.9358974358974359	0.9080459770114943	0.875	0.9212598425196851	0.9261083743842364	0.8588235294117647	0.9493670886075949	0.906832298136646	0.9333333333333333	0.9264705882352942	0.9408284023668639	0.8651685393258427	0.9364161849710982	0.8791208791208791	0.9425837320574163
K21_KT86_I_D	0.9533678756476683	0.9444444444444444	0.9545454545454546	0.9444444444444444	0.9403669724770642	0.9341463414634147	0.96	0.9533169533169533	0.9526184538653366	0.9616368286445013	0.9487179487179487	0.9625	0.0	0.9312169312169312	0.9672897196261683	0.9414634146341463	0.9474940334128878	0.9552238805970149	0.9246231155778895	0.9373549883990719	0.9555555555555556	0.9619289340101523	0.9616368286445013	0.9531615925058547	0.9413092550790068	0.9312796208530806	0.9504504504504504	0.9263392857142857	0.9829683698296837	0.9681818181818181	0.9712918660287081	0.9608355091383812	0.9432989690721649	0.9521276595744681	0.956989247311828	0.9521276595744681	0.937625754527163	0.9310344827586207	0.9345088161209067	0.9282178217821783	0.9290465631929047	0.9435665914221218	0.9285714285714286	0.934322033898305	0.946078431372549	0.940149625935162	0.9227272727272727	0.9372384937238494	0.937046004842615	0.9447115384615384	0.9664948453608248	0.9625	0.9468599033816425	0.950561797752809	0.935251798561151	0.9438775510204082	0.955	0.9381044487427466	0.9432624113475178	0.9324009324009324	0.9358974358974359	0.931924882629108	0.9218390804597701	0.9715762273901809	0.9657894736842105	0.926829268292683	0.934560327198364	0.961038961038961	0.9436936936936937	0.9235955056179775	0.9211711711711712	0.9154589371980676	0.9168539325842696	0.9560723514211886	0.9436008676789588	0.9534883720930233	0.9262295081967213
K23_JM85_I_D	0.8	0.864	0.930379746835443	0.9047619047619048	0.8615384615384616	0.8173076923076923	0.8409090909090909	0.7956989247311828	0.8478260869565217	0.85	0.8433734939759037	0.8390804597701149	0.9312169312169312	0.0	0.8869565217391304	0.8785046728971962	0.8558558558558559	0.8089887640449438	0.7741935483870968	0.8099173553719008	0.8877551020408163	0.8414634146341463	0.8205128205128205	0.8823529411764706	0.9236111111111112	0.8770491803278688	0.9142857142857143	0.9084967320261438	0.9387755102040817	0.90625	0.9158878504672897	0.8	0.8148148148148148	0.7878787878787878	0.8253968253968254	0.7878787878787878	0.9137055837563451	0.8235294117647058	0.8152173913043478	0.8217821782178217	0.8807947019867549	0.9154929577464789	0.8646616541353384	0.92	0.8514851485148515	0.8064516129032258	0.9041095890410958	0.8977272727272727	0.8636363636363636	0.8317757009345794	0.8243243243243243	0.8117647058823529	0.8490566037735849	0.8666666666666667	0.8392857142857143	0.8235294117647058	0.8936170212765957	0.9318181818181818	0.9008264462809917	0.875	0.8651685393258427	0.889763779527559	0.916083916083916	0.8947368421052632	0.8382352941176471	0.8545454545454545	0.893048128342246	0.7352941176470589	0.916083916083916	0.8698630136986302	0.8926174496644296	0.92	0.9230769230769231	0.8311688311688312	0.9119496855345912	0.8333333333333334	0.9230769230769231
K27_BA81_II_D	0.9152542372881356	0.9473684210526315	0.9597989949748744	0.9470899470899471	0.9310344827586207	0.9407894736842105	0.9473684210526315	0.9285714285714286	0.8923076923076924	0.907563025210084	0.9016393442622951	0.9224806201550387	0.9672897196261683	0.8869565217391304	0.0	0.9103448275862069	0.9354838709677419	0.9172932330827067	0.8905109489051095	0.9101796407185628	0.9191176470588235	0.9186991869918699	0.9166666666666666	0.937888198757764	0.9217877094972067	0.9130434782608695	0.9325842696629213	0.9378238341968912	0.9481481481481482	0.9341317365269461	0.9523809523809523	0.9107142857142857	0.928	0.9074074074074074	0.9333333333333333	0.9074074074074074	0.9456066945606695	0.9103448275862069	0.927007299270073	0.9319727891156463	0.9384615384615385	0.967741935483871	0.9137931034482759	0.9587155963302753	0.9523809523809523	0.9357142857142857	0.9523809523809523	0.9502262443438914	0.9276315789473685	0.934640522875817	0.9316239316239316	0.9224806201550387	0.918918918918919	0.9329608938547486	0.9230769230769231	0.921875	0.9558823529411765	0.9619771863117871	0.950920245398773	0.935672514619883	0.9548872180451128	0.9593023255813954	0.9453551912568307	0.9572649572649573	0.926605504587156	0.9419354838709677	0.9439655172413793	0.9310344827586207	0.9510869565217391	0.9315789473684211	0.93717277486911	0.9578313253012049	0.9435897435897436	0.9152542372881356	0.9396984924623115	0.9159663865546218	0.9535864978902954
K28_KZ83_I_D	0.918918918918919	0.9182389937106918	0.9470899470899471	0.9447513812154696	0.9146341463414634	0.8832116788321168	0.926829268292683	0.9076923076923077	0.8943089430894309	0.8807339449541285	0.8113207547169812	0.9083333333333333	0.9414634146341463	0.8785046728971962	0.9103448275862069	0.0	0.9097222222222222	0.9032258064516129	0.875	0.9056603773584906	0.8968253968253969	0.8839285714285714	0.9107142857142857	0.9133333333333333	0.9117647058823529	0.9084967320261438	0.9294117647058824	0.8546511627906976	0.9193548387096774	0.9171974522292994	0.9420289855072463	0.9038461538461539	0.8849557522123894	0.9	0.8936170212765957	0.9215686274509803	0.9203539823008849	0.9130434782608695	0.9307692307692308	0.9124087591240876	0.9184782608695652	0.96045197740113	0.9226190476190477	0.9521531100478469	0.9496402877697842	0.9236641221374046	0.9560439560439561	0.9433962264150944	0.9310344827586207	0.916083916083916	0.9363636363636364	0.9262295081967213	0.9219858156028369	0.9421965317919075	0.9115646258503401	0.9256198347107438	0.9448818897637795	0.9442231075697212	0.9551282051282052	0.9325153374233128	0.952	0.9573170731707317	0.9367816091954023	0.9541284403669725	0.9313725490196079	0.9315068493150684	0.9372197309417041	0.9158878504672897	0.9428571428571428	0.8662790697674418	0.8920454545454546	0.9285714285714286	0.9411764705882353	0.8679245283018868	0.93717277486911	0.9478260869565217	0.9565217391304348
K3_KM78_I_D	0.8558558558558559	0.8881987577639752	0.9543147208121827	0.9239130434782609	0.8922155688622755	0.8811188811188811	0.8319327731092437	0.8174603174603174	0.8373983739837398	0.8482142857142857	0.8916666666666667	0.921875	0.9474940334128878	0.8558558558558559	0.9354838709677419	0.9097222222222222	0.0	0.7565217391304347	0.9057971014492754	0.9030303030303031	0.9185185185185185	0.8620689655172413	0.8879310344827587	0.881578947368421	0.8837209302325582	0.9056603773584906	0.9441340782122905	0.9032258064516129	0.9153846153846154	0.9207317073170732	0.9225352112676056	0.8691588785046729	0.853448275862069	0.8640776699029126	0.8556701030927835	0.8415841584158416	0.8991228070175439	0.8865248226950354	0.8503937007874016	0.8613138686131386	0.8864864864864865	0.9329608938547486	0.8941176470588236	0.9289099526066351	0.8832116788321168	0.816	0.9234972677595629	0.9205607476635514	0.8979591836734694	0.8345323741007195	0.8301886792452831	0.8305084745762712	0.8478260869565217	0.8690476190476191	0.8561643835616438	0.8861788617886179	0.9153846153846154	0.9416342412451362	0.9240506329113924	0.9096385542168675	0.9302325581395349	0.9341317365269461	0.9392265193370166	0.9	0.8846153846153846	0.9060402684563759	0.9251101321585903	0.7941176470588235	0.9392265193370166	0.8901098901098901	0.925531914893617	0.9182389937106918	0.9487179487179487	0.8859649122807017	0.9119170984455959	0.8869565217391304	0.9213973799126638
K3_KM78_IV_D	0.8351648351648352	0.8794326241134752	0.9488636363636364	0.9207317073170732	0.8689655172413793	0.8699186991869918	0.7835051546391752	0.7924528301886793	0.8269230769230769	0.8131868131868132	0.88	0.8857142857142857	0.9552238805970149	0.8089887640449438	0.9172932330827067	0.9032258064516129	0.7565217391304347	0.0	0.8495575221238938	0.8652482269503546	0.8738738738738738	0.8315789473684211	0.851063829787234	0.8625954198473282	0.896774193548387	0.8832116788321168	0.9299363057324841	0.9171597633136095	0.8888888888888888	0.9014084507042254	0.9090909090909091	0.8235294117647058	0.845360824742268	0.8	0.8157894736842105	0.8148148148148148	0.8942307692307693	0.8571428571428571	0.8207547169811321	0.8260869565217391	0.8719512195121951	0.9308176100628931	0.8791946308724832	0.9210526315789473	0.8521739130434782	0.8018867924528302	0.9202453987730062	0.90625	0.889763779527559	0.8151260504201681	0.8023255813953488	0.8061224489795918	0.8205128205128205	0.8424657534246576	0.8130081300813008	0.8514851485148515	0.9090909090909091	0.9453781512605042	0.9124087591240876	0.896551724137931	0.9166666666666666	0.9246575342465754	0.9245283018867925	0.8636363636363636	0.8414634146341463	0.9076923076923077	0.9174757281553398	0.7407407407407407	0.9444444444444444	0.8757763975155279	0.9226190476190477	0.9214285714285714	0.9485714285714286	0.8723404255319149	0.9137931034482759	0.8617021276595744	0.9134615384615384
K30_SF95_I_D	0.8712871287128713	0.8933333333333333	0.9453551912568307	0.9367816091954023	0.8974358974358975	0.8863636363636364	0.8947368421052632	0.8666666666666667	0.8793103448275862	0.8737864077669902	0.8785046728971962	0.8839285714285714	0.9246231155778895	0.7741935483870968	0.8905109489051095	0.875	0.9057971014492754	0.8495575221238938	0.0	0.8571428571428571	0.8728813559322034	0.8666666666666667	0.8627450980392157	0.9020979020979021	0.8950617283950617	0.8581560283687943	0.906832298136646	0.8895348837209303	0.9508196721311475	0.9210526315789473	0.9393939393939394	0.8631578947368421	0.8679245283018868	0.8181818181818182	0.8735632183908046	0.8571428571428571	0.908256880733945	0.875	0.8728813559322034	0.8914728682170543	0.9096045197740112	0.9212121212121213	0.89937106918239	0.9076923076923077	0.9147286821705426	0.8934426229508197	0.9176470588235294	0.9154228855721394	0.8962962962962963	0.8796992481203008	0.8787878787878788	0.8839285714285714	0.8769230769230769	0.9074074074074074	0.8676470588235294	0.8727272727272727	0.896551724137931	0.9471544715447154	0.9097222222222222	0.9019607843137255	0.9035087719298246	0.9072847682119205	0.901840490797546	0.8865979381443299	0.8555555555555555	0.8970588235294118	0.9205607476635514	0.8775510204081632	0.9281437125748503	0.8816568047337278	0.9137931034482759	0.8881118881118881	0.9273743016759777	0.86	0.9116022099447514	0.883495145631068	0.9315068493150684
K32_KS89_I_D	0.875	0.898876404494382	0.9278846153846154	0.9030612244897959	0.8777777777777778	0.89375	0.8936170212765957	0.863013698630137	0.8732394366197183	0.9022556390977443	0.8888888888888888	0.8768115942028986	0.9373549883990719	0.8099173553719008	0.9101796407185628	0.9056603773584906	0.9030303030303031	0.8652482269503546	0.8571428571428571	0.0	0.8986486486486487	0.8712121212121212	0.8854961832061069	0.9064327485380117	0.9057591623036649	0.8830409356725146	0.91005291005291	0.9219512195121952	0.9466666666666667	0.9222222222222223	0.9240506329113924	0.8688524590163934	0.8888888888888888	0.8739495798319328	0.896551724137931	0.8833333333333333	0.9236947791164659	0.9056603773584906	0.8835616438356164	0.8980891719745223	0.9174757281553398	0.9441624365482234	0.9095744680851063	0.9342105263157895	0.9171974522292994	0.8775510204081632	0.9353233830845771	0.9217391304347826	0.9085365853658537	0.88125	0.9069767441860465	0.900709219858156	0.9	0.9105263157894737	0.9047619047619048	0.8759124087591241	0.9324324324324325	0.9490909090909091	0.9314285714285714	0.9180327868852459	0.9310344827586207	0.9285714285714286	0.9226804123711341	0.921875	0.9186991869918699	0.9090909090909091	0.9125	0.8709677419354839	0.9444444444444444	0.8883248730964467	0.9211822660098522	0.9382022471910112	0.937799043062201	0.8923076923076924	0.9292452830188679	0.9015151515151515	0.9397590361445783
K34_BI96_I_D	0.8877551020408163	0.9121621621621622	0.9195402298850575	0.8957055214723927	0.9225806451612903	0.9323308270676691	0.8899082568807339	0.8898305084745762	0.9035087719298246	0.9223300970873787	0.8942307692307693	0.9090909090909091	0.9555555555555556	0.8877551020408163	0.9191176470588235	0.8968253968253969	0.9185185185185185	0.8738738738738738	0.8728813559322034	0.8986486486486487	0.0	0.8	0.89	0.9142857142857143	0.9325153374233128	0.8936170212765957	0.9573170731707317	0.9310344827586207	0.9304347826086956	0.9183673469387755	0.92	0.8804347826086957	0.883495145631068	0.875	0.8928571428571429	0.8876404494382022	0.9409090909090909	0.9224806201550387	0.896551724137931	0.9133858267716536	0.9195402298850575	0.9515151515151515	0.9308176100628931	0.9494949494949495	0.92	0.8983050847457628	0.9345238095238095	0.9296482412060302	0.9172932330827067	0.8923076923076924	0.9072164948453608	0.9090909090909091	0.8984375	0.925	0.8962962962962963	0.8981481481481481	0.9396551724137931	0.9547325102880658	0.9295774647887324	0.9276315789473685	0.9380530973451328	0.9403973509933775	0.9125	0.8924731182795699	0.9230769230769231	0.917910447761194	0.9238095238095239	0.90625	0.9390243902439024	0.9176470588235294	0.9302325581395349	0.9452054794520548	0.943502824858757	0.9207920792079208	0.9392265193370166	0.9108910891089109	0.9348837209302325
K34_BI96_IV_D	0.7974683544303798	0.8515625	0.9125	0.8859060402684564	0.8913043478260869	0.8672566371681416	0.8494623655913979	0.8181818181818182	0.84375	0.872093023255814	0.8651685393258427	0.8723404255319149	0.9619289340101523	0.8414634146341463	0.9186991869918699	0.8839285714285714	0.8620689655172413	0.8315789473684211	0.8666666666666667	0.8712121212121212	0.8	0.0	0.8024691358024691	0.8780487804878049	0.896551724137931	0.864	0.9246575342465754	0.9113924050632911	0.8877551020408163	0.9015151515151515	0.9	0.7808219178082192	0.8390804597701149	0.7857142857142857	0.8208955223880597	0.8356164383561644	0.9264705882352942	0.8839285714285714	0.86	0.8828828828828829	0.89171974522293	0.94	0.9090909090909091	0.9340659340659341	0.8796296296296297	0.8627450980392157	0.9215686274509803	0.9184782608695652	0.8888888888888888	0.8181818181818182	0.8354430379746836	0.8602150537634409	0.8558558558558559	0.8951048951048951	0.865546218487395	0.8586956521739131	0.9207920792079208	0.9380530973451328	0.9133858267716536	0.8962962962962963	0.9183673469387755	0.9185185185185185	0.9041095890410958	0.8289473684210527	0.8648648648648649	0.8803418803418803	0.9072164948453608	0.8481012658227848	0.9261744966442953	0.8741721854304636	0.9171974522292994	0.9312977099236641	0.9386503067484663	0.8690476190476191	0.9212121212121213	0.8705882352941177	0.9356435643564357
K39_DS96_I_D	0.85	0.9090909090909091	0.937888198757764	0.9060402684563759	0.8372093023255814	0.8839285714285714	0.8695652173913043	0.86	0.875	0.8674698795180723	0.8863636363636364	0.8804347826086957	0.9616368286445013	0.8205128205128205	0.9166666666666666	0.9107142857142857	0.8879310344827587	0.851063829787234	0.8627450980392157	0.8854961832061069	0.89	0.8024691358024691	0.0	0.865546218487395	0.9020979020979021	0.8790322580645161	0.9154929577464789	0.9096774193548387	0.9072164948453608	0.9076923076923077	0.9074074074074074	0.8055555555555556	0.8735632183908046	0.7941176470588235	0.8484848484848485	0.8450704225352113	0.9306930693069307	0.8909090909090909	0.84375	0.8691588785046729	0.9177215189873418	0.9459459459459459	0.9071428571428571	0.9562841530054644	0.8867924528301887	0.8585858585858586	0.9342105263157895	0.9405405405405406	0.9145299145299145	0.8454545454545455	0.8441558441558441	0.8295454545454546	0.8928571428571429	0.900709219858156	0.8813559322033898	0.8913043478260869	0.9292929292929293	0.9466666666666667	0.92	0.9264705882352942	0.9270833333333334	0.9485294117647058	0.9246575342465754	0.868421052631579	0.8591549295774648	0.9243697478991597	0.9282051282051282	0.8421052631578947	0.9533333333333334	0.8791946308724832	0.9294871794871795	0.937984496124031	0.9506172839506173	0.9047619047619048	0.9263803680981595	0.8795180722891566	0.9292929292929293
K4_RR79_I_D	0.9008264462809917	0.8988095238095238	0.9346733668341709	0.9206349206349206	0.8959537572254336	0.8783783783783784	0.8931297709923665	0.8257575757575758	0.8449612403100775	0.875	0.9224806201550387	0.9172932330827067	0.9531615925058547	0.8823529411764706	0.937888198757764	0.9133333333333333	0.881578947368421	0.8625954198473282	0.9020979020979021	0.9064327485380117	0.9142857142857143	0.8780487804878049	0.865546218487395	0.0	0.9120879120879121	0.8957055214723927	0.8920454545454546	0.9285714285714286	0.9191176470588235	0.8773006134969326	0.9328859060402684	0.8859649122807017	0.888	0.8818181818181818	0.875	0.839622641509434	0.8969957081545065	0.891156462585034	0.8484848484848485	0.8671328671328671	0.9015544041450777	0.9351351351351351	0.8520710059171598	0.9454545454545454	0.910958904109589	0.8759124087591241	0.9259259259259259	0.9178082191780822	0.9090909090909091	0.8571428571428571	0.8695652173913043	0.8661417322834646	0.8620689655172413	0.8538011695906432	0.8766233766233766	0.8914728682170543	0.9191176470588235	0.9266409266409267	0.9202453987730062	0.9	0.9172932330827067	0.9239766081871345	0.9578947368421052	0.9327731092436975	0.9203539823008849	0.9096774193548387	0.9177489177489178	0.8879310344827587	0.9411764705882353	0.9052631578947369	0.9547738693467337	0.9212121212121213	0.945	0.9008264462809917	0.9253731343283582	0.8925619834710744	0.9188034188034188
K40_WV86_IV_D	0.8928571428571429	0.898936170212766	0.926605504587156	0.9134615384615384	0.873015873015873	0.9132947976878613	0.9013157894736842	0.9074074074074074	0.8823529411764706	0.8943661971830986	0.9047619047619048	0.922077922077922	0.9413092550790068	0.9236111111111112	0.9217877094972067	0.9117647058823529	0.8837209302325582	0.896774193548387	0.8950617283950617	0.9057591623036649	0.9325153374233128	0.896551724137931	0.9020979020979021	0.9120879120879121	0.0	0.8839779005524862	0.9203980099502488	0.8899521531100478	0.9166666666666666	0.9153439153439153	0.9096385542168675	0.9044117647058824	0.8896551724137931	0.875968992248062	0.8968253968253969	0.8931297709923665	0.9058823529411765	0.8787878787878788	0.9056603773584906	0.9047619047619048	0.9166666666666666	0.9471153846153846	0.8923076923076924	0.9282700421940928	0.9226190476190477	0.8930817610062893	0.9485981308411215	0.9253112033195021	0.9325842696629213	0.9017341040462428	0.8905109489051095	0.9006622516556292	0.9	0.91	0.8983050847457628	0.9215686274509803	0.9371069182389937	0.9323843416370107	0.9297297297297298	0.9336734693877551	0.9426751592356688	0.9543147208121827	0.9423076923076923	0.9357142857142857	0.9253731343283582	0.9269662921348315	0.9333333333333333	0.8978102189781022	0.957345971563981	0.8995215311004785	0.9302325581395349	0.918918918918919	0.9212962962962963	0.9084507042253521	0.9181818181818182	0.9090909090909091	0.9382239382239382
K41_NE90_I_D	0.8861788617886179	0.9075144508670521	0.9359605911330049	0.9166666666666666	0.9044943820224719	0.9102564102564102	0.8962962962962963	0.8723404255319149	0.8913043478260869	0.905511811023622	0.8914728682170543	0.9117647058823529	0.9312796208530806	0.8770491803278688	0.9130434782608695	0.9084967320261438	0.9056603773584906	0.8832116788321168	0.8581560283687943	0.8830409356725146	0.8936170212765957	0.864	0.8790322580645161	0.8957055214723927	0.8839779005524862	0.0	0.8497109826589595	0.9137055837563451	0.9440559440559441	0.9064327485380117	0.9415584415584416	0.8991596638655462	0.8914728682170543	0.8859649122807017	0.9099099099099099	0.8761061946902655	0.8940677966101694	0.8791946308724832	0.8936170212765957	0.9006622516556292	0.8865979381443299	0.9193548387096774	0.8813559322033898	0.9124423963133641	0.9276315789473685	0.9027777777777778	0.9105263157894737	0.9192825112107623	0.9044585987261147	0.9113924050632911	0.9016393442622951	0.9117647058823529	0.8954248366013072	0.907103825136612	0.89375	0.8947368421052632	0.9136690647482014	0.9318181818181818	0.9156626506024096	0.9022988505747126	0.9037037037037037	0.9132947976878613	0.8961748633879781	0.9083333333333333	0.8947368421052632	0.8766233766233766	0.9191489361702128	0.9186991869918699	0.9312169312169312	0.8900523560209425	0.8958333333333334	0.9036144578313253	0.8917525773195877	0.8770491803278688	0.9320388349514563	0.8688524590163934	0.9201680672268907
K41_NE90_IV_D	0.9295774647887324	0.9484536082474226	0.9823788546255506	0.9579439252336449	0.9393939393939394	0.9488636363636364	0.9487179487179487	0.8987341772151899	0.9019607843137255	0.9154929577464789	0.9178082191780822	0.934640522875817	0.9504504504504504	0.9142857142857143	0.9325842696629213	0.9294117647058824	0.9441340782122905	0.9299363057324841	0.906832298136646	0.91005291005291	0.9573170731707317	0.9246575342465754	0.9154929577464789	0.8920454545454546	0.9203980099502488	0.8497109826589595	0.0	0.9348837209302325	0.9625	0.925531914893617	0.9770114942528736	0.9343065693430657	0.9466666666666667	0.9242424242424242	0.9538461538461539	0.9076923076923077	0.9302325581395349	0.9294117647058824	0.93125	0.9289940828402367	0.9255813953488372	0.9463414634146341	0.9076923076923077	0.9364406779661016	0.9651162790697675	0.9451219512195121	0.937799043062201	0.9465020576131687	0.9314285714285714	0.9375	0.9357142857142857	0.934640522875817	0.9364161849710982	0.9356435643564357	0.9273743016759777	0.9342105263157895	0.9493670886075949	0.950530035335689	0.9402173913043478	0.9381443298969072	0.9415584415584416	0.9315789473684211	0.9567307692307693	0.9571428571428572	0.9398496240601504	0.9378531073446328	0.9409448818897638	0.9428571428571428	0.9567307692307693	0.9241706161137441	0.9342723004694836	0.9351351351351351	0.9302325581395349	0.9295774647887324	0.9508928571428571	0.9148936170212766	0.9498069498069498
K43_KZ94_I_D	0.9294871794871795	0.9158415841584159	0.9576271186440678	0.9375	0.9182692307692307	0.918918918918919	0.9345238095238095	0.9075144508670521	0.9107142857142857	0.9096774193548387	0.8766233766233766	0.9341317365269461	0.9263392857142857	0.9084967320261438	0.9378238341968912	0.8546511627906976	0.9032258064516129	0.9171597633136095	0.8895348837209303	0.9219512195121952	0.9310344827586207	0.9113924050632911	0.9096774193548387	0.9285714285714286	0.8899521531100478	0.9137055837563451	0.9348837209302325	0.0	0.953757225433526	0.9362745098039216	0.9453551912568307	0.9047619047619048	0.9050632911392406	0.9172413793103448	0.9057971014492754	0.9246575342465754	0.9060150375939849	0.9055555555555556	0.8994082840236687	0.9050279329608939	0.9162995594713657	0.95	0.9142857142857143	0.936	0.9453551912568307	0.9005847953216374	0.9419642857142857	0.9372549019607843	0.925531914893617	0.9139784946236559	0.9210526315789473	0.9146341463414634	0.9184782608695652	0.9302325581395349	0.9105263157894737	0.9207317073170732	0.9476744186046512	0.9387755102040817	0.9393939393939394	0.9271844660194175	0.9404761904761905	0.9519230769230769	0.9406392694063926	0.9545454545454546	0.9315068493150684	0.9259259259259259	0.9242424242424242	0.9276315789473685	0.9259259259259259	0.8899082568807339	0.8949771689497716	0.9238578680203046	0.9393939393939394	0.9294871794871795	0.9361702127659575	0.9367088607594937	0.9169811320754717
K5_JZ92_I_D	0.9052631578947369	0.9387755102040817	0.936046511627907	0.9393939393939394	0.9054054054054054	0.9296875	0.9056603773584906	0.9230769230769231	0.8990825688073395	0.8723404255319149	0.9423076923076923	0.9351851851851852	0.9829683698296837	0.9387755102040817	0.9481481481481482	0.9193548387096774	0.9153846153846154	0.8888888888888888	0.9508196721311475	0.9466666666666667	0.9304347826086956	0.8877551020408163	0.9072164948453608	0.9191176470588235	0.9166666666666666	0.9440559440559441	0.9625	0.953757225433526	0.0	0.8507462686567164	0.8793103448275862	0.9111111111111111	0.9215686274509803	0.8941176470588236	0.9	0.8809523809523809	0.9541284403669725	0.9193548387096774	0.911504424778761	0.9098360655737705	0.936046511627907	0.9629629629629629	0.9354838709677419	0.9747474747474747	0.9256198347107438	0.9224137931034483	0.9642857142857143	0.9494949494949495	0.946969696969697	0.9140625	0.9139784946236559	0.9047619047619048	0.912	0.9294871794871795	0.9172932330827067	0.9245283018867925	0.9557522123893806	0.9625	0.95	0.9395973154362416	0.963963963963964	0.959731543624161	0.9567901234567902	0.9574468085106383	0.9550561797752809	0.9552238805970149	0.9672897196261683	0.9130434782608695	0.9631901840490797	0.9281437125748503	0.9593023255813954	0.9652777777777778	0.9775280898876404	0.9387755102040817	0.949438202247191	0.9285714285714286	0.9532710280373832
