	11_GT_1	11_GT_2	11_GT_4	11_GT_5	11_GT_6	17_BH_1	17_BH_2	17_BH_3	17_BH_4	17_BH_5	17_BH_6	18_SJ_1	18_SJ_2	18_SJ_3	18_SJ_4	18_SJ_5	2_ZM_1	2_ZM_2	2_ZM_3	2_ZM_4	2_ZM_5	2_ZM_6	30_KM_2	30_KM_3	30_KM_4	30_KM_5	30_KM_6	35_AJ_1	35_AJ_2	35_AJ_3	36_KJ_1	36_KJ_2	36_KJ_3	36_KJ_4	36_KJ_5	36_KJ_6	37_SJ_1	37_SJ_2	37_SJ_3	37_SJ_4	37_SJ_5	37_SJ_6	43_BR_1	43_BR_2	43_BR_3	58_NJ_1	58_NJ_2	58_NJ_3	58_NJ_4	58_NJ_5	58_NJ_6	8_LV_1	8_LV_2	8_LV_3	8_LV_4	8_LV_5	8_LV_6	K10_1	K10_4	K11_1	K12_M78_1	K13_1	k14_1	K15_1	K15_4	K16_Z75_1	K17_1	K18_Z93_1	K19_1	K2_1	K2_4	K20_1	K21_1	K22_1	K23_1	K24_1	K25_1	K27_1	K3_M78_1	K30_M95_1	K31_1	K31_4	K32_1	K33_M78_1	K34_Z96_1	K35_M99_1	K36_1	K37_Z82_1	K38_1	K39_1	K4_Z79_1	K40_1	K41_1	K42_Z92_1	K43_1	K5_Z92_1	K6_M84_1	K7_Z80_1	K8_Z79_1	K9_1
30_KM_5	0.6109497220721665	0.6513673234026275	0.6163808477216663	0.5908637934999421	0.3861965406395043	0.2922872089677543	0.21276436414085906	0.3387364789241645	0.1886423631900919	0.34872317775763884	0.3173102287237208	0.288044609571754	0.32928429733301545	0.2282832863811613	0.279510621675829	0.17042703193325318	0.2525212621006093	0.5209295449447303	0.4316784243958596	0.2786910381862975	0.35057476512055147	0.35790170749827954	0.3159615268409522	0.15106584703887574	0.1752841930773074	0.0	0.09148421026139195	0.20404337721762766	0.2098733041448703	0.5556492789416432	0.3264131322223678	0.30233084962761037	0.29454033312867334	0.28373210680729777	0.3521529886926612	0.23609208845836774	0.2692748118768695	0.18937290532337375	0.2735156500958122	0.21023669728733377	0.28359026263715087	0.24418715325298154	0.28058083038312304	0.21709933262996534	0.27868766840938536	0.5682742442746382	0.30359365866126037	0.33121034597187465	0.30696305715943206	0.3164425080031491	0.24090663318439087	0.4668485517012791	0.38131094544222194	0.3090275971826021	0.39376124349366715	0.41611899683289494	0.3988646727045891	0.2830931932806859	0.2494496961409731	0.26204587664687207	0.3217475613466534	0.2714644318473182	0.2130682276581658	0.22211550125373375	0.18856839874455375	0.21699697707431162	0.24289337141794518	0.3372180098206051	0.24310720066418792	0.3656951990025246	0.22294652792594227	0.30561473408066225	0.23137289182498466	0.162424323509253	0.2539580618181808	0.23931829828004078	0.20615376061734025	0.23944319028810007	0.1935494510898579	0.3847392436743382	0.14309229299381074	0.21022841755223237	0.24698085328263988	0.26626863468190015	0.31293905176402814	0.19332439806428378	0.20889128773181415	0.25933260934012714	0.2231168535856885	0.2391618356462163	0.2565554427163911	0.23227258652434402	0.2829743274564804	0.1900564630971165	0.21420472393329723	0.1933731644553349	0.254116921056389	0.14677561737430248	0.21493446797214608	0.3020507954322464
30_KM_6	0.620364215541538	0.6590079255336656	0.6266687609973249	0.6005569171821118	0.3690511328871784	0.3023841875806505	0.21440799569966754	0.34526964872152877	0.1586002516522229	0.3288318736188704	0.349648821471184	0.27081696228334967	0.30679852695810766	0.21712969312276958	0.2630225601846372	0.1885416859683223	0.27678653947713167	0.5384445097631386	0.4487844869822329	0.30177105469908144	0.3712464402138423	0.3579890623397995	0.27660225055350796	0.12697172888598418	0.15399988762895422	0.09148421026139195	0.0	0.21261540360144304	0.2243902898207912	0.5817843006526311	0.30616888654288477	0.2923369186673865	0.27698343636006284	0.2622522124750395	0.3613932325329431	0.20496469101022097	0.28218419355659696	0.21460703594499386	0.28569240758154907	0.22241686372515398	0.30395300506288625	0.25903290671915635	0.25917606219859185	0.18979899511162396	0.258893562566903	0.5806498525261903	0.3185615520336394	0.3024946279628918	0.283527347843361	0.298004941442361	0.2172985634461148	0.47105650550555556	0.39103122799559076	0.3339434691375548	0.40829411937409305	0.42389773089557004	0.42213395391556024	0.2727680070343786	0.24128701797904367	0.28833643675467957	0.30772647105898915	0.30343681339593975	0.22271758991167817	0.2522910184931567	0.21066978662258418	0.2451337819716117	0.2226568072799577	0.3352932511635585	0.2753229831476819	0.3877735453195678	0.23790716028254244	0.31212566419764604	0.23205330923820222	0.18351549941801357	0.2791361465872168	0.24163528905698944	0.19167476872818842	0.23215849546917425	0.19862861108409832	0.4046868382195357	0.11898570990563842	0.18752901626960236	0.24268646372407543	0.2561293634172257	0.3066660924256057	0.2438785099575344	0.1914515266144855	0.24974721957921936	0.2522188944320241	0.2805382098536972	0.2570198567010375	0.22593831124678937	0.2965078139695671	0.1970202106519209	0.21557958945141856	0.20075087666399857	0.2608460394484372	0.17896255071725795	0.22815402796454753	0.30163173103027474
35_AJ_1	0.5095086256008092	0.5564307039019067	0.5364620308104938	0.49375224994493494	0.33908192081214567	0.25602775247671494	0.2799662614902071	0.29507050031722065	0.14808110777261882	0.3403917764852313	0.3443341167268273	0.28985745429755494	0.3600875016476778	0.23837753404499734	0.28603715124521506	0.1880308036031746	0.2795321936898719	0.4008113776928353	0.42326806971150066	0.3235399080803881	0.36689661649051686	0.3396751374276363	0.3351800387187829	0.20611421762156612	0.2281135910105948	0.20404337721762766	0.21261540360144304	0.0	0.09314714052201224	0.47390978019089747	0.37226055135555974	0.34807518398239023	0.34005788429077577	0.32488468204039334	0.33745661077670996	0.22255326549355986	0.3003524403273596	0.22860871590354515	0.27814135048945393	0.22946926518489444	0.29454485472414954	0.2542858680616691	0.3358429383156017	0.25267048842403894	0.3097684798342218	0.5093133604397813	0.28816857839929677	0.36132806410348534	0.3446184164687066	0.3560670714194222	0.2762758963280894	0.404195911111811	0.4344643066976367	0.3655114846581555	0.47504878052343313	0.36655110484279774	0.4030944520788565	0.21924031007377454	0.1682209645212789	0.2767351893518227	0.25060619817116603	0.24200118353961228	0.22236928117933424	0.2556031726216006	0.23041417696333238	0.1805360511261247	0.26125813872340364	0.31364573033818255	0.22568234176686494	0.4272201317365453	0.31132364219137326	0.32500190393369033	0.2649263448160432	0.1749766752103816	0.27999192689371305	0.32897829057261996	0.18398050708135136	0.16568384455668478	0.18430291851209427	0.40585473977129255	0.1783734032510016	0.2049082138571127	0.21105735188922153	0.18518868596500013	0.2422165486735834	0.20121310739592915	0.1898664783702928	0.2550130067505818	0.18574381902105772	0.28486271903529364	0.21104764131330614	0.20458055922291996	0.21738709485549762	0.14015016755227158	0.12745985877456834	0.22822804353854775	0.16891446169172666	0.25150989039248123	0.144998999187181	0.22633504705217591
35_AJ_2	0.4918056126525522	0.5585919188615357	0.5345591210771863	0.5013168070347851	0.33221230175906347	0.24874729560369466	0.2786792656455365	0.28209972989576654	0.15598605959015593	0.3519703420271551	0.3306321552767756	0.2901053337665803	0.36736314122970426	0.24129175025968047	0.28905181948493897	0.21266403739722942	0.2502457244681849	0.3847733944730065	0.42485428543866505	0.30898807015054397	0.34358764086289784	0.3258334698513761	0.34573064279335336	0.21002926447840947	0.23254690413833481	0.2098733041448703	0.2243902898207912	0.09314714052201224	0.0	0.45754038777046835	0.3743615965366213	0.3484412286702604	0.33415276400612093	0.32363076586842454	0.3437657137049098	0.24014393755123786	0.29384237711362965	0.22272390638366044	0.2883961043026587	0.23779117927021598	0.27777586120959863	0.2418985376899838	0.3502883460722197	0.2657226647852231	0.28436662839228405	0.5127241001814323	0.3045010417904078	0.3767962156304289	0.35313732412961574	0.361952658103633	0.28579606556734327	0.4041991620616759	0.44865233416459244	0.3683384136725396	0.47331609091752525	0.3664696785070919	0.3943798739538345	0.23409975888251672	0.19832658082711258	0.2739065363610813	0.26794983385287013	0.24685264343388433	0.21808394069127496	0.2615185934659603	0.2359070408749675	0.20778746977262266	0.2873991299598535	0.3414876973596322	0.23147747229832283	0.434167152727484	0.30766124861413763	0.31214990261288356	0.29562450443044014	0.19456215892741605	0.27715028817937243	0.3348604951734516	0.1856002070860856	0.1979828967033298	0.19978555961633013	0.39858927833044683	0.1817316359729774	0.22009414456869866	0.22847006439938672	0.20494847458300797	0.27858013758458794	0.22014231110495708	0.188182244487635	0.27323306574743056	0.1945069181259817	0.28297919341794764	0.2280159460986148	0.21874954422164403	0.23128995040086786	0.1440671936850597	0.14166406254730995	0.21965820817593903	0.18663683311563553	0.26170927254300347	0.144262499804546	0.24070941867847825
35_AJ_3	0.24871142911877997	0.36702626854731885	0.24311342352041523	0.32203577396492133	0.43217813578359726	0.5287626915759941	0.5616697540604056	0.4950612542694467	0.5515303620048654	0.5105947452791342	0.5248770667715886	0.5391289012225047	0.615390515551538	0.5453142069421698	0.5223238125501574	0.5010570201904984	0.5146729074438632	0.3328991567928025	0.6129091584728065	0.5364624827286044	0.5369720063122165	0.4933926461810148	0.6325157034344777	0.5729621284484057	0.5311569397111785	0.5556492789416432	0.5817843006526311	0.47390978019089747	0.45754038777046835	0.0	0.5741341200100053	0.47014096266485017	0.46250057489750174	0.45508529899518874	0.37469406198545974	0.6021478654602893	0.5770897525028675	0.517393072065582	0.5967939647576088	0.5285266187300484	0.4854092700973723	0.5191759199994364	0.6606076015111884	0.5919089877195535	0.5457982986559643	0.44892673942794026	0.4556015751353092	0.5704756284388027	0.6315975615535879	0.6391710251185853	0.5385643281339725	0.3690417964698046	0.5714734695201035	0.43444569114523146	0.5438050887685935	0.3575557314434195	0.5209942708842585	0.45273846383812444	0.5164548691309252	0.5914248844882813	0.4933721969689351	0.4608176429671887	0.5248829241911779	0.5552019180395111	0.5613986842674482	0.5183259325502038	0.5820902635216161	0.5029715951371119	0.50428395762811	0.7465587465015873	0.6374073238260953	0.45887230715364447	0.6003209718790485	0.5344650264519207	0.601637518677897	0.6392700055049731	0.5230018587470677	0.4901247941203124	0.532369047339265	0.6903056725013501	0.5672658364358915	0.5965306849464396	0.5241983580126626	0.49983625441079915	0.469408589583436	0.5594081461859937	0.5396456456518233	0.4763679553491226	0.4952086697397935	0.5481153896153786	0.5105019573967642	0.48991538577346305	0.45453059431690396	0.49283066026552863	0.5019420627651068	0.569914418041471	0.47486172108830593	0.589869187467306	0.5053058815341874	0.47567755626108305
36_KJ_1	0.609497622388256	0.6791753039068193	0.5889818365252325	0.6150978279913929	0.3868916796971548	0.39976860228217725	0.3226159501619975	0.38389468598126847	0.34270546548903325	0.36432054886580195	0.39677415411274286	0.2414369988964911	0.22731565596686704	0.3194557674369515	0.264402246732098	0.36070750395419326	0.32387536942950573	0.6019256638986852	0.3558496154878732	0.3392421922398481	0.3815816125549948	0.2834758845594757	0.3849797776858789	0.34584759620495603	0.38612639864404696	0.3264131322223678	0.30616888654288477	0.37226055135555974	0.3743615965366213	0.5741341200100053	0.0	0.18275072049368274	0.16499588716770364	0.17132595541081314	0.2931224210993305	0.28989180446091667	0.36843267792226875	0.40326938542338564	0.36092743768940794	0.40297273832922886	0.4053048490438869	0.3963987155493677	0.2126169844276306	0.25559113276422873	0.19199305144223397	0.6627773924652879	0.3927588727129291	0.2326304555256764	0.18837042340809518	0.1915246775992936	0.25496437368684527	0.5042459579902449	0.30508489751053075	0.3658634612423618	0.3329594712199984	0.45854296013186824	0.4900169010257339	0.49324085690945246	0.4492286461995068	0.388532484571901	0.4878589598761536	0.47752340847838454	0.4108184943748026	0.39852554189941897	0.38051458346694494	0.44799869911128937	0.414407034092868	0.5522415596654823	0.4336063404311386	0.40470475934740224	0.37809135996129106	0.4886614992597196	0.39298972173946656	0.4009729475967017	0.34487597761534167	0.33918259097908493	0.30124070943235454	0.44749463582828364	0.3607418570983816	0.40875902373780226	0.2925677223295894	0.26653781200379834	0.41559757276006687	0.45094066804949007	0.4991985265425628	0.4030947847167335	0.3964909141584747	0.4488359875812376	0.45785300748863594	0.4153040033087085	0.4510777597620257	0.4442680772734951	0.4821386672210163	0.3775851683851763	0.4086364390770887	0.3727333545599583	0.4530572366905681	0.3833970666894235	0.39971362601546334	0.5062540874446976
36_KJ_2	0.533800157656172	0.5933666165053757	0.46942083862785516	0.5282773635251768	0.34104233324902483	0.3955856781806089	0.3029736121989183	0.38724954791883914	0.3349459890510234	0.42190410754783086	0.40835844670130755	0.3170763334330114	0.3709588015259485	0.3158313519407576	0.32177234077568423	0.3270884911816897	0.31973762272527395	0.5441861113394073	0.4619486130840974	0.3596687547738085	0.4114408333161785	0.3507872327884528	0.4393494174074028	0.34632332942270316	0.35904199828888217	0.30233084962761037	0.2923369186673865	0.34807518398239023	0.3484412286702604	0.47014096266485017	0.18275072049368274	0.0	0.05375489229804961	0.07772271591628926	0.16236417539560247	0.3779910452349741	0.4226537891944673	0.37752789282543064	0.4295043287309899	0.3942613341890397	0.39542023882946914	0.38683098108114766	0.3561008152700834	0.33081283857471505	0.3000346273215092	0.6323239798092649	0.3654695780437755	0.353209596005464	0.3044777219166753	0.31692856945356357	0.2961669115375847	0.4005149793805681	0.2912055205876877	0.2648138661305179	0.31919576572902003	0.36969496621003367	0.4912081507402597	0.4580209262015172	0.41363234325523907	0.4461838918962658	0.4563156973271467	0.43385257616414613	0.3722905341962951	0.37590890310798436	0.3649717090576778	0.4196200376323445	0.38092229462698635	0.5189136014879447	0.4007189247218128	0.538105244963377	0.43423942944186117	0.45417873218329835	0.39976217627436605	0.3738878952321125	0.4190668927915277	0.37730977424785056	0.3001067184708905	0.41447874589221245	0.3418013627576224	0.5373657284449798	0.3113855597444494	0.35356545850515964	0.39106218539796384	0.4207131550890196	0.4663260560005147	0.3846425085998213	0.3692960339757586	0.4156194884776223	0.4255868832393368	0.3838773354665809	0.42484141874333453	0.4106179640952763	0.4455772068284607	0.3585406561305044	0.3832048004633117	0.377040882330775	0.4180617121599459	0.36551812808895123	0.3753868514960491	0.4747663677046778
36_KJ_3	0.5216897539405474	0.5741424265958925	0.4618745423874271	0.5236173223228858	0.3225646298117252	0.3856720071256614	0.30463618702345147	0.3772716935414835	0.3189603892058266	0.3942242204348391	0.3963507877490017	0.29626156565551875	0.35598686652692724	0.3054748186915806	0.2963427520256328	0.3210751886684212	0.2996692790110775	0.526723564385354	0.4481757971173086	0.343388599646044	0.3897894610725353	0.3253060304063032	0.42781626765260067	0.3277070751776741	0.347076232470572	0.29454033312867334	0.27698343636006284	0.34005788429077577	0.33415276400612093	0.46250057489750174	0.16499588716770364	0.05375489229804961	0.0	0.045852680982727295	0.15682823015092978	0.35202864501518644	0.3952293742837859	0.36333402908331625	0.40256101634114205	0.3684487099515659	0.3709019451778529	0.36127267278323927	0.3454843097936819	0.31673352068069444	0.28042842769407905	0.6251310939892016	0.36562153453060015	0.34075124503697884	0.29740752199093023	0.305612614987073	0.27700551595967415	0.3941904623126804	0.29911736361340996	0.2506389199072657	0.2991201049560344	0.3501134489860779	0.46831518082082674	0.45005850113161217	0.4050426078513151	0.4195021567198945	0.44562369477343355	0.42721995629438114	0.3671538714990676	0.36292304352430976	0.3499765171772041	0.4115370702494716	0.37884227281999466	0.5116016823758958	0.3920174699704986	0.5184078040360283	0.41324779464161276	0.44716264415991985	0.385548720520174	0.36728208220873265	0.3980908202792782	0.3618671606009393	0.28809589010463243	0.40861680229520875	0.3310531448838158	0.513724478268177	0.29170037384129277	0.32773193390026983	0.3893271041640409	0.41434869766434546	0.45969501305176436	0.37751874941803387	0.35878383141331593	0.40783332099151454	0.4182181726377908	0.3765012996774352	0.4184758413369135	0.40205615832994046	0.43473867492058915	0.3451311761849346	0.3748982550244313	0.3514604242073151	0.4107998279124763	0.35885975982761903	0.3646967881192904	0.4673259201289992
36_KJ_4	0.5141931689456212	0.5583327129735802	0.4671294338795883	0.5106751102018209	0.3141350513974812	0.38191365885811257	0.3174938565737811	0.3798799274689615	0.30393599485812495	0.3909221643338795	0.3990373594666241	0.2958895823294075	0.34744051647188867	0.2969466484483268	0.2798720569551446	0.3048122614883835	0.29240226820041504	0.5150644068853122	0.43802143667969945	0.34043342879190747	0.3791575452949222	0.32807983613496744	0.4164050159477618	0.31653219300269136	0.32948198278830837	0.28373210680729777	0.2622522124750395	0.32488468204039334	0.32363076586842454	0.45508529899518874	0.17132595541081314	0.07772271591628926	0.045852680982727295	0.0	0.13982274986001156	0.3422002095483026	0.38625964994662754	0.3511047803038918	0.3926914754132962	0.35901189133487427	0.3618437149382545	0.35158410576116034	0.34238340572321163	0.31025635857580997	0.28444192223535913	0.6279029606179475	0.36147794379123876	0.33802289940509983	0.30378876273615923	0.31691549680564796	0.2560958059418647	0.3769812050729464	0.30546421463298246	0.2336827514291087	0.2834595453524611	0.3330096444155267	0.4556239782158505	0.4344941157707589	0.39666610631791244	0.409351503542248	0.4355872534773443	0.4132351819693683	0.35937737072724796	0.34612936607761496	0.33948443843710696	0.39536910019555793	0.3736438646635694	0.49914259527781585	0.3763787694294764	0.5085162858966837	0.396695676821932	0.43365381639099493	0.3687977130859237	0.35243867244739263	0.3837143187665185	0.3534826954572886	0.28573820043823844	0.39279277073412017	0.33048279732198343	0.49748056485880615	0.27556910190400613	0.3110722223822718	0.3823353006900457	0.40227340884835266	0.4449842992481451	0.3699678349554566	0.34540308637084577	0.39992755858472523	0.4018284710131712	0.3601301713200241	0.41378865967023964	0.38295694140392694	0.4216738662640476	0.3387292168521721	0.3614389260733735	0.3411540243288215	0.3975461763278471	0.34452886557214196	0.3604732696787442	0.45055635554046813
36_KJ_5	0.45410436248854585	0.46286340019474825	0.3742588736010795	0.42858235030733166	0.3525633881440825	0.3977690777245322	0.38470654135241417	0.43239988237658405	0.39129535383915937	0.4883559172548307	0.4820632746189018	0.405044089910269	0.4584958850389752	0.38503055648740203	0.39167758848394485	0.2966762291151638	0.38429567000170645	0.4395845103575883	0.5033707497439119	0.4155787228652881	0.4464454794221502	0.41385729700746043	0.5078169485608389	0.4191558443606833	0.3926731401124789	0.3521529886926612	0.3613932325329431	0.33745661077670996	0.3437657137049098	0.37469406198545974	0.2931224210993305	0.16236417539560247	0.15682823015092978	0.13982274986001156	0.0	0.4486521233334485	0.47806578171082176	0.4189316294712746	0.4758396404981489	0.44058705862425795	0.4486129458712636	0.4330600699915181	0.4440186147267603	0.4067607924431279	0.39145714060061115	0.5821824401913905	0.38576081099995385	0.43352689728539867	0.4277681482569701	0.4258306093246705	0.34237841854126855	0.2678274447379602	0.3801864849977924	0.24625050931231257	0.33258466755556615	0.2562183857334478	0.5076539143524663	0.3846429408222144	0.3888244403951553	0.4916038658985827	0.3994353921956879	0.3739369469215712	0.39593306559926933	0.4206107837801152	0.4250467343646416	0.40394171407967083	0.3861843491504744	0.45482986735765873	0.3918205113857617	0.6051015885484577	0.4902022472936898	0.4025073542548029	0.44804344530489637	0.3833294176304115	0.4763560750338068	0.4576656414335154	0.3660167708181698	0.35835233643782743	0.38415846954128174	0.5788360774182081	0.377742637589074	0.4139898853791709	0.3601400768934748	0.36681479299237235	0.3956037251436807	0.42192020346687065	0.39166902858575675	0.36150730215723814	0.37879243103538657	0.4187158071372166	0.3828753267590634	0.34071335413226844	0.37136304190771036	0.34767320018323555	0.3535855195674591	0.4259269728393977	0.3600329754630399	0.41394968721520936	0.36683565606816143	0.4036241376887073
36_KJ_6	0.6344590451288974	0.6776182321365034	0.6375281762882619	0.6275739939660746	0.37330979696204103	0.2966027925285504	0.3012749817676401	0.3227290604762466	0.16635658261307928	0.3003434191494974	0.35229818273404356	0.19119788291835313	0.22948583407950796	0.19298626763949908	0.21292140938601123	0.2744414737318539	0.281331162713873	0.5412816695037161	0.3778071212040364	0.2819402728223803	0.3507502240462475	0.28470424502658476	0.23000550001034295	0.20205188517717865	0.254175475978678	0.23609208845836774	0.20496469101022097	0.22255326549355986	0.24014393755123786	0.6021478654602893	0.28989180446091667	0.3779910452349741	0.35202864501518644	0.3422002095483026	0.4486521233334485	0.0	0.25092401471496795	0.24950449344933903	0.229168640579767	0.2598241373388722	0.32489236668842186	0.28057467946400516	0.23835359146121884	0.15763049983140995	0.23412471714409594	0.5994811163342246	0.37512286924277727	0.3075258633444838	0.2718563561102325	0.28440744103674176	0.26182240937717755	0.5197962700824313	0.42993935100991915	0.4561468077511816	0.4509732897789602	0.47337754491013895	0.4600786967373901	0.30623421871686274	0.2351582770075915	0.2458895986029011	0.3009677610520018	0.34635142384062645	0.25606227098047635	0.31540874729686147	0.27134469097863967	0.2632024475415268	0.2921757859865891	0.3749775533351622	0.3190660970678433	0.3530722702800978	0.2647430430313054	0.4296498101792578	0.25869255271123587	0.2540879569082336	0.237806504340103	0.2895240967920054	0.1845402138361439	0.2692948825933188	0.19946554132296518	0.3528009075695018	0.16232988671372317	0.13578887853692198	0.2688197084838797	0.2870352031988169	0.3237763528503154	0.23398513887358036	0.2036772238358033	0.34829081238432735	0.27913882505365745	0.3499596368454053	0.2713954146804919	0.29911468898619276	0.34096025040850053	0.20914986424406234	0.20150776268656323	0.2516374613743566	0.28037898328743494	0.28547441309230376	0.23755379504161192	0.33515450459307805
37_SJ_1	0.6314778247501589	0.7019690918279513	0.6284651617584888	0.6197982887659781	0.37640110643952274	0.38122912900525696	0.3667780299427183	0.41325654224362435	0.27544943216032375	0.370286185238862	0.3218434807650279	0.2630072391456878	0.3182519495603763	0.2996980407283108	0.27551306754031396	0.34434662752574696	0.16766836502101362	0.5546439025322499	0.27669417487772524	0.15832159428863468	0.19052174012519052	0.27735846461704744	0.36299897437623435	0.276474811852883	0.32214396423159736	0.2692748118768695	0.28218419355659696	0.3003524403273596	0.29384237711362965	0.5770897525028675	0.36843267792226875	0.4226537891944673	0.3952293742837859	0.38625964994662754	0.47806578171082176	0.25092401471496795	0.0	0.1874726281678892	0.10395307085127992	0.1501985841304992	0.15746294145383286	0.12706538522941357	0.3624738683301343	0.2784041981450531	0.34640276213098564	0.6547060258617741	0.4185533093999043	0.38901864877510794	0.3716119879607431	0.38844910754509754	0.31614777710894987	0.5163524169948301	0.2862148195717178	0.37883888356141937	0.29598671132889676	0.47500973699717863	0.3499229438897078	0.39903059428739035	0.3549214898943877	0.15703917734516765	0.4264245738188598	0.32243355705318627	0.29315423442375094	0.18935907522664738	0.20605375233951767	0.3189584067813749	0.4125738294020798	0.4699537903580746	0.25298939276069493	0.2933624850245991	0.16443403749955085	0.45429705647213237	0.24169102268647902	0.28914021043615434	0.15586750868561763	0.22400111326895614	0.27394223451369126	0.36278810167279985	0.30140609960226716	0.263128917162235	0.24647317197863147	0.2583523758168253	0.3586808370407423	0.38629256947358187	0.43409330457400475	0.2867475180355527	0.30943252101978497	0.4194534307960697	0.3169029264148569	0.19784507358691333	0.351595496447883	0.36017836894454397	0.35452671105715955	0.29358353420850064	0.31928541591285337	0.2304649138687354	0.35162695472440353	0.24018326319164165	0.3318854479867306	0.41680638005730436
37_SJ_2	0.5715783904003897	0.6132533508189653	0.5643258449829788	0.5541438042874736	0.3197561968880278	0.3126117835158889	0.3044231733233743	0.35204258566580865	0.2014110714014012	0.3697525270733927	0.28417593839229033	0.28936420412361186	0.3378965998815425	0.21881003792286757	0.29159863539746506	0.25781589065556115	0.20316597052969004	0.4856034354086488	0.4124102916797495	0.25087926266298316	0.3050345482890441	0.30034778775125864	0.3147174332126209	0.21004591957244703	0.20838590339640675	0.18937290532337375	0.21460703594499386	0.22860871590354515	0.22272390638366044	0.517393072065582	0.40326938542338564	0.37752789282543064	0.36333402908331625	0.3511047803038918	0.4189316294712746	0.24950449344933903	0.1874726281678892	0.0	0.17914667256437333	0.13104398319165012	0.19988674677853635	0.15056251612879992	0.3726353035113368	0.2749303756969453	0.3673810787325692	0.5833802091630402	0.3305922172280194	0.3922113467548579	0.38580987066938616	0.40110694885434534	0.30206386123045276	0.4475444796728285	0.4063661935357792	0.33155181924947114	0.416478674081592	0.39345931213930996	0.3496120267697067	0.2972239641753692	0.25821486709567343	0.24289495437431524	0.324650270706676	0.21087238479359136	0.16601078449464765	0.15969741009643718	0.16965612487974988	0.23308393301687919	0.3165779271620263	0.37407294417338577	0.15956481236231682	0.39627296735712225	0.24484242219312347	0.35998152868490413	0.2351546722528289	0.19795589343109593	0.23940737875735568	0.2820771635235805	0.22917406512495134	0.2717175642742386	0.21983822750978463	0.3623566668237919	0.1996059306723327	0.2594609916712668	0.2752579370465662	0.301008779098137	0.33985376127616873	0.20720535959147096	0.21034969574051993	0.3309943964984253	0.2271747968504672	0.20566343092817743	0.266830314574696	0.24773754050278232	0.23445224484051855	0.20329817693399982	0.22356095184542538	0.2134165494317771	0.2579596739931568	0.20005401994544963	0.24538784509785078	0.3229615668277819
37_SJ_3	0.6477389056516628	0.6874309422786368	0.649133595272738	0.6132612331335668	0.3733727786309367	0.38875207915284743	0.3919831246819545	0.4089095154195296	0.2360274253428689	0.3812247047183636	0.31871800844848375	0.2698852726455477	0.31239034545811134	0.2852390049142357	0.29654817375768155	0.311892064190785	0.17878612276707964	0.5606401539642433	0.27337327732476707	0.18061580061399216	0.21490958931229756	0.2903127650516357	0.34395600122105346	0.2833609362806782	0.3053567825319064	0.2735156500958122	0.28569240758154907	0.27814135048945393	0.2883961043026587	0.5967939647576088	0.36092743768940794	0.4295043287309899	0.40256101634114205	0.3926914754132962	0.4758396404981489	0.229168640579767	0.10395307085127992	0.17914667256437333	0.0	0.1437392588541827	0.16473764479495592	0.13263209897296163	0.335349428869797	0.2571232802363006	0.3323344382067249	0.6476607790447819	0.4110052668524674	0.38119642978981927	0.3545587146764715	0.3654624416075667	0.3016432275058899	0.5222366972753101	0.28152450939073237	0.3883460666197435	0.306370300217884	0.4854492841244259	0.3583495780139248	0.37726530264173086	0.3424688056931296	0.13663993735272756	0.4050653525913869	0.29663734842286454	0.27952237887550574	0.16718098091863923	0.19365870451517944	0.280181237172409	0.40717062537166376	0.4537174450777728	0.2291195096138725	0.2665317490041025	0.1521330325567542	0.4485881913426686	0.20124146861140021	0.2624209828302233	0.1314112386773293	0.2159465781624141	0.26101638091709295	0.33703549200306937	0.27716337297759874	0.23677241744324926	0.22933719500970237	0.2059227182820975	0.3372974991460301	0.35821063146051274	0.3940411994115494	0.24849661602593087	0.2881755341583121	0.4026512041241202	0.2914759196955496	0.2015196305653034	0.3306050554280596	0.3356329682991814	0.3086234721799879	0.25184727453423705	0.29153307355791674	0.20280643959388217	0.3053433297919416	0.2222417286573014	0.3021750950263829	0.39568908794180724
