	K11_JV87_I_D	K11_JV87_IV_D	K12_KJ78_I_D	K12_KJ78_IV_D	K16_PP75_I_D	K16_PP75_IV_D	K17_SS75_I_D	K17_SS75_IV_D	K2_NL71_I_D	K2_NL71_IV_D	K20_HO76_I_D	K20_HO76_IV_D	K21_KT86_I_D	K23_JM85_I_D	K27_BA81_II_D	K28_KZ83_I_D	K3_KM78_I_D	K3_KM78_IV_D	K30_SF95_I_D	K32_KS89_I_D	K34_BI96_I_D	K34_BI96_IV_D	K39_DS96_I_D	K4_RR79_I_D	K40_WV86_IV_D	K41_NE90_I_D	K41_NE90_IV_D	K43_KZ94_I_D	K5_JZ92_I_D	K5_JZ92_IV_D	K8_KP79_I_D	K9_KM80_I_D	K9_KM80_IV_D	P11_GT85_I_D	P11_GT85_II_D	P11_GT85_III_D	P11_GT85_IV_D	P11_GT85_V_D	P17_BH58_I_D	P17_BH58_II_D	P17_BH58_III_D	P17_BH58_IV_D	P17_BH58_V_D	P17_BH58_VI_D	P18_SJ75_I_D	P18_SJ75_II_D	P18_SJ75_III_D	P18_SJ75_IV_D	P18_SJ75_V_D	P2_ZM87_I_D	P2_ZM87_II_D	P2_ZM87_III_D	P2_ZM87_IV_D	P2_ZM87_V_D	P2_ZM87_VI_D	P30_KM73_I_D	P30_KM73_II_D	P30_KM73_III_D	P30_KM73_IV_D	P30_KM73_V_D	P30_KM73_VI_D	P36_KJ78_I_D	P36_KJ78_III_D	P36_KJ78_IV_D	P36_KJ78_VI_D	P37_SJ55_I_D	P37_SJ55_II_D	P37_SJ55_III_D	P37_SJ55_IV_D	P37_SJ55_V_D	P37_SJ55_VI_D	P43_BR63_I_D	P43_BR63_III_D	P8_LV78_II_D	P8_LV78_III_D	P8_LV78_IV_D	P8_LV78_V_D
K20_HO76_I_D	0.3985358711566618	0.40175695461200583	0.5232796486090776	0.6366032210834554	0.8199121522693997	0.6439238653001464	0.4125915080527086	0.47818448023426063	0.5938506588579795	0.5736456808199122	0.0	0.25651537335285507	0.8995607613469986	0.7985358711566618	0.23572474377745242	0.22342606149341143	0.6398243045387995	0.6764275256222547	0.9215226939970718	0.4289897510980966	0.204099560761347	0.2767203513909224	0.36339677891654465	0.6465592972181552	0.5871156661786238	0.7440702781844802	0.8248901903367496	0.7206442166910688	0.5815519765739385	0.5809663250366032	0.37774524158125916	0.3648609077598829	0.37071742313323575	0.4585651537335286	0.5007320644216691	0.7680819912152269	0.7786237188872621	0.689311859443631	0.8582723279648609	0.8175695461200586	0.8207906295754026	0.967203513909224	0.7915080527086383	0.9666178623718887	0.9218155197657394	0.7745241581259151	0.963103953147877	0.8875549048316251	0.935285505124451	0.6269399707174231	0.6248901903367496	0.6161054172767203	0.7797950219619326	0.7897510980966325	0.7894582723279648	0.922108345534407	0.9663250366032211	0.9177159590043924	0.9578330893118594	0.9584187408491948	0.972181551976574	0.9698389458272328	0.9185944363103953	0.9651537335285505	0.9654465592972181	0.9636896046852123	0.5935578330893119	0.4658857979502196	0.9657393850658857	0.5953147877013177	0.7941434846266472	0.9610541727672035	0.9300146412884334	0.9142020497803807	0.8843338213762811	0.9595900439238653	0.8547584187408492
K20_HO76_IV_D	0.45300146412884335	0.4401171303074671	0.5288433382137628	0.6330893118594436	0.6257686676427525	0.49019033674963397	0.4055636896046852	0.37071742313323575	0.5698389458272328	0.5563689604685212	0.25651537335285507	0.0	0.7830161054172767	0.6111273792093704	0.2617862371888726	0.2682284040995608	0.6014641288433382	0.5821376281112738	0.7291361639824304	0.25095168374816984	0.2711566617862372	0.30424597364568085	0.2705710102489019	0.5669106881405563	0.5578330893118595	0.6424597364568082	0.7449487554904831	0.7352855051244509	0.5818448023426062	0.5715959004392387	0.46266471449487556	0.387701317715959	0.31273792093704245	0.41610541727672035	0.40527086383601757	0.652415812591508	0.7554904831625183	0.5206442166910689	0.7124450951683748	0.6816983894582723	0.7777452415812591	0.9226939970717423	0.7162518301610542	0.853294289897511	0.8720351390922401	0.6017569546120058	0.9109809663250366	0.853294289897511	0.8875549048316251	0.6128843338213763	0.5525622254758419	0.6079062957540263	0.7224011713030747	0.7270863836017569	0.7549048316251831	0.7136163982430453	0.7563689604685212	0.8588579795021962	0.9156661786237189	0.9089311859443631	0.8269399707174231	0.9370424597364568	0.9039531478770132	0.8989751098096632	0.8781844802342607	0.9519765739385065	0.56398243045388	0.30805270863836015	0.9666178623718887	0.5686676427525622	0.7833089311859444	0.8453879941434846	0.8878477306002929	0.7311859443631039	0.7399707174231333	0.853294289897511	0.8363103953147877
K21_KT86_I_D	0.8989751098096632	0.8989751098096632	0.9048316251830161	0.8702781844802343	0.7502196193265007	0.7206442166910688	0.8445095168374817	0.7856515373352855	0.8638360175695461	0.8752562225475842	0.8995607613469986	0.7830161054172767	0.0	0.7537335285505125	0.8907759882869692	0.8530014641288434	0.8248901903367496	0.7894582723279648	0.743484626647145	0.7513909224011713	0.8919472913616399	0.8837481698389458	0.812298682284041	0.7973645680819912	0.7912152269399707	0.6693997071742314	0.7742313323572474	0.7809663250366032	0.9405563689604686	0.8866764275256223	0.9250366032210835	0.8626647144948756	0.7847730600292826	0.8544655929721815	0.7923865300146413	0.7718887262079063	0.8002928257686677	0.6805270863836017	0.7103953147877013	0.7062957540263544	0.7282576866764275	0.8243045387994143	0.7218155197657394	0.7610541727672036	0.840117130307467	0.7291361639824304	0.7499267935578331	0.7906295754026355	0.8038067349926794	0.881112737920937	0.8395314787701318	0.8948755490483162	0.8023426061493412	0.7935578330893118	0.7997071742313323	0.729428989751098	0.771303074670571	0.7613469985358712	0.8275256222547585	0.8407027818448023	0.7601756954612006	0.8348462664714494	0.7677891654465593	0.8910688140556369	0.8693997071742313	0.8603221083455344	0.7797950219619326	0.7739385065885798	0.8530014641288434	0.8005856515373353	0.7449487554904831	0.7361639824304539	0.7232796486090776	0.7379209370424598	0.7265007320644217	0.8043923865300147	0.7727672035139093
K23_JM85_I_D	0.7850658857979502	0.7838945827232796	0.8093704245973645	0.8506588579795022	0.6483162518301611	0.6178623718887262	0.7285505124450952	0.6544655929721815	0.7689604685212299	0.7774524158125915	0.7985358711566618	0.6111273792093704	0.7537335285505125	0.0	0.7956076134699853	0.7953147877013177	0.7203513909224012	0.6512445095168374	0.6310395314787701	0.5601756954612006	0.7947291361639824	0.7718887262079063	0.6913616398243045	0.7162518301610542	0.7598828696925329	0.6644216691068814	0.7590043923865301	0.7868228404099561	0.8243045387994143	0.7982430453879942	0.8064421669106882	0.7490483162518302	0.6767203513909223	0.7446559297218155	0.6916544655929722	0.7197657393850659	0.8161054172767204	0.6421669106881406	0.7177159590043923	0.7177159590043923	0.7903367496339678	0.9121522693997072	0.7604685212298682	0.8412884333821377	0.8606149341142021	0.6260614934114203	0.9007320644216691	0.8521229868228404	0.8775988286969253	0.7736456808199121	0.7177159590043923	0.780380673499268	0.7490483162518302	0.7469985358711566	0.7838945827232796	0.669692532942899	0.7361639824304539	0.8480234260614934	0.9057101024890191	0.9001464128843338	0.8128843338213763	0.9241581259150805	0.8937042459736457	0.8913616398243045	0.8699853587115666	0.9370424597364568	0.7534407027818448	0.5853587115666179	0.9543191800878478	0.7464128843338214	0.787701317715959	0.853294289897511	0.8781844802342607	0.6530014641288433	0.7405563689604685	0.8515373352855051	0.8506588579795022
K27_BA81_II_D	0.4035139092240117	0.39062957540263543	0.4775988286969253	0.6216691068814055	0.8175695461200586	0.6234260614934114	0.42108345534407027	0.42986822840409955	0.5592972181551976	0.5279648609077598	0.23572474377745242	0.2617862371888726	0.8907759882869692	0.7956076134699853	0.0	0.24538799414348464	0.6143484626647145	0.6395314787701317	0.9150805270863837	0.4225475841874085	0.22752562225475842	0.2562225475841874	0.330307467057101	0.5985358711566617	0.5282576866764275	0.7007320644216691	0.7915080527086383	0.698389458272328	0.5308931185944363	0.5121522693997071	0.4108345534407028	0.36398243045387996	0.38125915080527084	0.4084919472913616	0.47818448023426063	0.7346998535871156	0.7543191800878477	0.6322108345534407	0.8278184480234261	0.7973645680819912	0.8043923865300147	0.9496339677891654	0.734407027818448	0.9475841874084919	0.9247437774524158	0.7563689604685212	0.9428989751098097	0.866471449487555	0.9060029282576867	0.5710102489019033	0.5897510980966325	0.5654465592972182	0.7270863836017569	0.7431918008784774	0.7399707174231333	0.898389458272328	0.9551976573938507	0.8966325036603221	0.9437774524158126	0.950805270863836	0.9601756954612006	0.9437774524158126	0.9095168374816984	0.9645680819912152	0.9616398243045388	0.9428989751098097	0.5452415812591508	0.43191800878477304	0.9423133235724743	0.5745241581259151	0.7959004392386531	0.9513909224011713	0.9077598828696926	0.8910688140556369	0.8635431918008785	0.9332357247437775	0.8248901903367496
K28_KZ83_I_D	0.4743777452415813	0.46061493411420207	0.5396778916544656	0.6386530014641288	0.8158125915080527	0.616398243045388	0.47789165446559295	0.4796486090775988	0.5824304538799414	0.5584187408491947	0.22342606149341143	0.2682284040995608	0.8530014641288434	0.7953147877013177	0.24538799414348464	0.0	0.6289897510980966	0.6670571010248902	0.9136163982430454	0.42518301610541726	0.2383601756954612	0.29926793557833087	0.37071742313323575	0.6351390922401171	0.5601756954612006	0.7112737920937042	0.7903367496339678	0.6682284040995607	0.5774524158125915	0.567203513909224	0.47818448023426063	0.4269399707174231	0.4310395314787701	0.46822840409956074	0.4986822840409956	0.7622254758418741	0.7510980966325037	0.6691068814055637	0.8550512445095169	0.8146412884333821	0.7985358711566618	0.954904831625183	0.7633967789165447	0.9581259150805271	0.926207906295754	0.7748169838945828	0.9560761346998536	0.8822840409956076	0.930307467057101	0.6248901903367496	0.6272327964860908	0.624597364568082	0.7724743777452416	0.784480234260615	0.7815519765739385	0.9188872620790629	0.9595900439238653	0.889311859443631	0.9528550512445095	0.9522693997071743	0.9657393850658857	0.9616398243045388	0.9101024890190337	0.9674963396778916	0.9654465592972181	0.9578330893118594	0.5727672035139092	0.4632503660322108	0.9587115666178624	0.5654465592972182	0.771303074670571	0.9458272327964861	0.9089311859443631	0.8814055636896047	0.8717423133235724	0.9546120058565154	0.8535871156661786
K3_KM78_I_D	0.5355783308931186	0.5364568081991216	0.6837481698389458	0.775402635431918	0.771303074670571	0.6073206442166911	0.4863836017569546	0.43601756954612003	0.23689604685212298	0.2629575402635432	0.6398243045387995	0.6014641288433382	0.8248901903367496	0.7203513909224012	0.6143484626647145	0.6289897510980966	0.0	0.2316251830161054	0.8465592972181551	0.5926793557833089	0.6363103953147877	0.5399707174231332	0.5171303074670571	0.3218155197657394	0.5115666178623719	0.6591508052708638	0.7496339677891655	0.6881405563689604	0.37950219619326503	0.3642752562225476	0.5607613469985359	0.4951683748169839	0.4609077598828697	0.3733528550512445	0.3964860907759883	0.6213762811127379	0.7218155197657394	0.5519765739385066	0.7127379209370425	0.6714494875549049	0.7112737920937042	0.9007320644216691	0.6617862371888726	0.8559297218155197	0.8430453879941435	0.6128843338213763	0.8954612005856515	0.8108345534407028	0.8527086383601757	0.3209370424597365	0.2418740849194729	0.334407027818448	0.5314787701317716	0.5420204978038068	0.5818448023426062	0.8002928257686677	0.8538799414348462	0.8453879941434846	0.9007320644216691	0.8878477306002929	0.8857979502196194	0.926207906295754	0.8945827232796486	0.9013177159590043	0.8939970717423134	0.9291361639824305	0.6231332357247438	0.46822840409956074	0.9423133235724743	0.5856515373352855	0.7619326500732064	0.8784773060029283	0.8840409956076135	0.7953147877013177	0.7595900439238653	0.8544655929721815	0.7909224011713031
K3_KM78_IV_D	0.5358711566617862	0.5469985358711567	0.6749633967789166	0.7718887262079063	0.6849194729136164	0.5393850658857979	0.47613469985358714	0.39326500732064423	0.289311859443631	0.2980966325036603	0.6764275256222547	0.5821376281112738	0.7894582723279648	0.6512445095168374	0.6395314787701317	0.6670571010248902	0.2316251830161054	0.0	0.7742313323572474	0.5663250366032211	0.6556368960468522	0.5563689604685212	0.48462664714494874	0.3162518301610542	0.5162518301610541	0.5862371888726208	0.6978038067349926	0.697510980966325	0.3944363103953148	0.383601756954612	0.5774524158125915	0.5039531478770132	0.44890190336749636	0.35461200585651537	0.3437774524158126	0.5759882869692533	0.7074670571010249	0.44831625183016105	0.6263543191800879	0.5950219619326501	0.7048316251830161	0.8846266471449488	0.6263543191800879	0.8043923865300147	0.83601756954612	0.5054172767203514	0.8790629575402635	0.799121522693997	0.8462664714494875	0.3461200585651537	0.2307467057101025	0.350805270863836	0.5256222547584187	0.5320644216691068	0.5771595900439239	0.6986822840409956	0.750805270863836	0.8330893118594437	0.8875549048316251	0.8752562225475842	0.828696925329429	0.9153733528550513	0.8825768667642753	0.8834553440702781	0.8720351390922401	0.9323572474377745	0.6158125915080527	0.42752562225475843	0.9490483162518302	0.60497803806735	0.7686676427525623	0.8251830161054172	0.8720351390922401	0.6907759882869693	0.668814055636896	0.8184480234260615	0.7786237188872621
K30_SF95_I_D	0.9065885797950219	0.9045387994143484	0.9329428989751098	0.9399707174231332	0.600878477306003	0.6494875549048317	0.8553440702781845	0.7660322108345534	0.8846266471449488	0.8969253294289897	0.9215226939970718	0.7291361639824304	0.743484626647145	0.6310395314787701	0.9150805270863837	0.9136163982430454	0.8465592972181551	0.7742313323572474	0.0	0.714787701317716	0.9095168374816984	0.8878477306002929	0.7818448023426061	0.8117130307467058	0.8568081991215227	0.7499267935578331	0.8149341142020498	0.8986822840409956	0.9510980966325037	0.913909224011713	0.9361639824304538	0.8755490483162518	0.7812591508052709	0.8547584187408492	0.7973645680819912	0.7871156661786237	0.8667642752562226	0.7033674963396779	0.7352855051244509	0.7522693997071742	0.829575402635432	0.8837481698389458	0.8169838945827232	0.7645680819912152	0.8857979502196194	0.6535871156661787	0.8857979502196194	0.8767203513909224	0.8734992679355783	0.894289897510981	0.8228404099560761	0.9092240117130308	0.8333821376281113	0.8278184480234261	0.8650073206442167	0.5950219619326501	0.6453879941434846	0.8685212298682284	0.8954612005856515	0.8907759882869692	0.7959004392386531	0.9136163982430454	0.893411420204978	0.8752562225475842	0.8609077598828697	0.9326500732064422	0.8755490483162518	0.7259150805270864	0.9469985358711567	0.8658857979502196	0.8773060029282577	0.8155197657393851	0.8758418740849194	0.5355783308931186	0.7250366032210834	0.8207906295754026	0.8796486090775988
K32_KS89_I_D	0.4869692532942899	0.493411420204978	0.5950219619326501	0.669692532942899	0.6207906295754027	0.48726207906295754	0.4843338213762811	0.339385065885798	0.5956076134699854	0.5718887262079063	0.4289897510980966	0.25095168374816984	0.7513909224011713	0.5601756954612006	0.4225475841874085	0.42518301610541726	0.5926793557833089	0.5663250366032211	0.714787701317716	0.0	0.4196193265007321	0.40234260614934114	0.36603221083455345	0.5891654465592973	0.5906295754026354	0.6289897510980966	0.7226939970717423	0.7194729136163982	0.6134699853587116	0.5953147877013177	0.5428989751098097	0.40263543191800877	0.3994143484626647	0.4957540263543192	0.46442166910688143	0.6661786237188873	0.7554904831625183	0.5434846266471449	0.6989751098096633	0.6799414348462665	0.7531478770131772	0.909809663250366	0.718887262079063	0.8453879941434846	0.8641288433382137	0.5920937042459736	0.9016105417276721	0.8377745241581259	0.8617862371888726	0.6064421669106881	0.5674963396778917	0.6289897510980966	0.6878477306002928	0.7118594436310395	0.7549048316251831	0.6834553440702782	0.775402635431918	0.8497803806734993	0.9057101024890191	0.9007320644216691	0.8251830161054172	0.8307467057101025	0.8866764275256223	0.8948755490483162	0.8793557833089312	0.8667642752562226	0.5437774524158125	0.30395314787701316	0.8620790629575402	0.5060029282576867	0.6860907759882869	0.8591508052708638	0.8740849194729137	0.7396778916544656	0.747584187408492	0.7654465592972182	0.7997071742313323
K34_BI96_I_D	0.45973645680819913	0.445095168374817	0.5051244509516838	0.6105417276720352	0.8181551976573939	0.6436310395314788	0.4702781844802343	0.47584187408491946	0.6	0.5727672035139092	0.204099560761347	0.2711566617862372	0.8919472913616399	0.7947291361639824	0.22752562225475842	0.2383601756954612	0.6363103953147877	0.6556368960468522	0.9095168374816984	0.4196193265007321	0.0	0.252415812591508	0.367203513909224	0.6357247437774524	0.5774524158125915	0.7212298682284041	0.8099560761346999	0.7197657393850659	0.5824304538799414	0.5578330893118595	0.46822840409956074	0.42020497803806733	0.42752562225475843	0.46676427525622255	0.5124450951683748	0.7428989751098096	0.7604685212298682	0.6682284040995607	0.8307467057101025	0.8020497803806735	0.8029282576866764	0.946705710102489	0.7701317715959004	0.9464128843338214	0.9183016105417277	0.7628111273792094	0.9382137628111273	0.8667642752562226	0.9080527086383602	0.6234260614934114	0.6193265007320644	0.6193265007320644	0.7487554904831625	0.763103953147877	0.7601756954612006	0.8966325036603221	0.9557833089311859	0.8975109809663251	0.9370424597364568	0.9481698389458272	0.9578330893118594	0.9431918008784773	0.9019033674963397	0.9584187408491948	0.9610541727672035	0.9387994143484627	0.5628111273792094	0.4585651537335286	0.9434846266471449	0.5853587115666179	0.7988286969253294	0.9437774524158126	0.9106881405563689	0.9013177159590043	0.8726207906295754	0.9355783308931186	0.8292825768667643
K34_BI96_IV_D	0.3648609077598829	0.35666178623718886	0.5203513909224011	0.64099560761347	0.7894582723279648	0.5686676427525622	0.3786237188872621	0.30863836017569546	0.4653001464128843	0.45300146412884335	0.2767203513909224	0.30424597364568085	0.8837481698389458	0.7718887262079063	0.2562225475841874	0.29926793557833087	0.5399707174231332	0.5563689604685212	0.8878477306002929	0.40234260614934114	0.252415812591508	0.0	0.2020497803806735	0.5490483162518301	0.43191800878477304	0.6775988286969253	0.7765739385065886	0.6852122986822841	0.465592972181552	0.45563689604685215	0.4445095168374817	0.318887262079063	0.35695461200585654	0.37774524158125916	0.4055636896046852	0.7062957540263544	0.7317715959004393	0.6076134699853587	0.8008784773060029	0.7677891654465593	0.7692532942898975	0.9361639824304538	0.7288433382137628	0.9323572474377745	0.893411420204978	0.7171303074670571	0.926207906295754	0.8471449487554905	0.8831625183016105	0.4471449487554905	0.47642752562225477	0.44568081991215225	0.6796486090775988	0.7042459736456809	0.7127379209370425	0.8629575402635432	0.9355783308931186	0.881112737920937	0.9267935578330894	0.9273792093704246	0.939385065885798	0.9156661786237189	0.9033674963396779	0.9364568081991215	0.9376281112737921	0.9215226939970718	0.5259150805270864	0.39326500732064423	0.9341142020497804	0.5355783308931186	0.7718887262079063	0.9317715959004392	0.9054172767203514	0.8831625183016105	0.8538799414348462	0.9016105417276721	0.8020497803806735
K39_DS96_I_D	0.42020497803806733	0.4084919472913616	0.5669106881405563	0.6702781844802342	0.6942898975109809	0.46061493411420207	0.37745241581259154	0.2691068814055637	0.461493411420205	0.4538799414348463	0.36339677891654465	0.2705710102489019	0.812298682284041	0.6913616398243045	0.330307467057101	0.37071742313323575	0.5171303074670571	0.48462664714494874	0.7818448023426061	0.36603221083455345	0.367203513909224	0.2020497803806735	0.0	0.47906295754026357	0.4243045387994143	0.6108345534407028	0.7194729136163982	0.705710102489019	0.47994143484626645	0.4732064421669107	0.46471449487554906	0.3551976573938507	0.3048316251830161	0.3663250366032211	0.3396778916544656	0.6392386530014641	0.7341142020497804	0.5273792093704246	0.7191800878477306	0.6834553440702782	0.7607613469985359	0.9226939970717423	0.6816983894582723	0.8667642752562226	0.865592972181552	0.6421669106881406	0.9030746705710102	0.8518301610541728	0.8834553440702781	0.48316251830161056	0.42576866764275256	0.46881405563689604	0.6679355783308931	0.6758418740849195	0.7121522693997072	0.8070278184480234	0.8538799414348462	0.8606149341142021	0.9159590043923865	0.9071742313323572	0.8685212298682284	0.9349926793557833	0.9039531478770132	0.8884333821376281	0.8816983894582723	0.9531478770131772	0.5472913616398243	0.32210834553440704	0.9677891654465594	0.5578330893118595	0.7824304538799415	0.8591508052708638	0.8896046852122986	0.8084919472913616	0.7762811127379209	0.8632503660322108	0.8181551976573939
K4_RR79_I_D	0.5505124450951684	0.541727672035139	0.6693997071742314	0.7721815519765739	0.7402635431918009	0.5756954612005857	0.5144948755490483	0.41844802342606147	0.32474377745241584	0.34084919472913616	0.6465592972181552	0.5669106881405563	0.7973645680819912	0.7162518301610542	0.5985358711566617	0.6351390922401171	0.3218155197657394	0.3162518301610542	0.8117130307467058	0.5891654465592973	0.6357247437774524	0.5490483162518301	0.47906295754026357	0.0	0.4992679355783309	0.6178623718887262	0.664714494875549	0.7144948755490483	0.41874084919472915	0.34026354319180085	0.5546120058565154	0.504831625183016	0.45797950219619327	0.38857979502196194	0.3994143484626647	0.5909224011713031	0.710688140556369	0.5297218155197657	0.6740849194729136	0.6462664714494876	0.7112737920937042	0.8597364568081991	0.6181551976573938	0.8152269399707174	0.8568081991215227	0.6146412884333822	0.8603221083455344	0.7882869692532943	0.8301610541727672	0.3739385065885798	0.30307467057101023	0.39560761346998535	0.513909224011713	0.5174231332357248	0.5777452415812592	0.7628111273792094	0.828696925329429	0.8052708638360175	0.8775988286969253	0.8822840409956076	0.8471449487554905	0.9045387994143484	0.8925329428989751	0.9001464128843338	0.8875549048316251	0.9159590043923865	0.6134699853587116	0.4740849194729136	0.9279648609077599	0.5944363103953147	0.7982430453879942	0.8225475841874085	0.861493411420205	0.7581259150805271	0.730307467057101	0.8146412884333821	0.7809663250366032
K40_WV86_IV_D	0.4445095168374817	0.44216691068814057	0.5879941434846266	0.7004392386530015	0.7502196193265007	0.5850658857979503	0.42108345534407027	0.40029282576866765	0.4749633967789165	0.5033674963396779	0.5871156661786238	0.5578330893118595	0.7912152269399707	0.7598828696925329	0.5282576866764275	0.5601756954612006	0.5115666178623719	0.5162518301610541	0.8568081991215227	0.5906295754026354	0.5774524158125915	0.43191800878477304	0.4243045387994143	0.4992679355783309	0.0	0.5628111273792094	0.6887262079062958	0.5994143484626647	0.5352855051244509	0.5021961932650073	0.49019033674963397	0.41874084919472915	0.4096632503660322	0.41464128843338216	0.42342606149341144	0.6398243045387995	0.6445095168374817	0.5499267935578331	0.7484626647144949	0.7121522693997072	0.7095168374816984	0.8887262079062958	0.6114202049780381	0.8688140556368961	0.8691068814055637	0.6790629575402636	0.8711566617862372	0.7956076134699853	0.8494875549048316	0.4547584187408492	0.46061493411420207	0.4474377745241581	0.6395314787701317	0.6532942898975109	0.6594436310395315	0.8415812591508053	0.8960468521229868	0.8064421669106882	0.8948755490483162	0.9016105417276721	0.9019033674963397	0.9033674963396779	0.8553440702781845	0.91800878477306	0.9188872620790629	0.9147877013177159	0.554904831625183	0.493411420204978	0.9224011713030746	0.5364568081991216	0.7525622254758418	0.8585651537335286	0.812298682284041	0.8158125915080527	0.763103953147877	0.8658857979502196	0.7683748169838945
K41_NE90_I_D	0.6998535871156661	0.7150805270863836	0.7206442166910688	0.7628111273792094	0.6881405563689604	0.5493411420204978	0.6644216691068814	0.5669106881405563	0.6816983894582723	0.6989751098096633	0.7440702781844802	0.6424597364568082	0.6693997071742314	0.6644216691068814	0.7007320644216691	0.7112737920937042	0.6591508052708638	0.5862371888726208	0.7499267935578331	0.6289897510980966	0.7212298682284041	0.6775988286969253	0.6108345534407028	0.6178623718887262	0.5628111273792094	0.0	0.4486090775988287	0.6483162518301611	0.7601756954612006	0.7004392386530015	0.739385065885798	0.6732064421669107	0.6017569546120058	0.6708638360175695	0.5985358711566617	0.5964860907759882	0.6881405563689604	0.4904831625183016	0.6445095168374817	0.6266471449487555	0.5973645680819912	0.7967789165446559	0.5396778916544656	0.7215226939970717	0.8702781844802343	0.5900439238653001	0.7797950219619326	0.7525622254758418	0.7680819912152269	0.7045387994143485	0.6284040995607614	0.7174231332357247	0.5932650073206442	0.5771595900439239	0.6228404099560761	0.6761346998535871	0.7534407027818448	0.7590043923865301	0.8354319180087848	0.8515373352855051	0.7768667642752562	0.8008784773060029	0.7800878477306002	0.881112737920937	0.8673499267935578	0.8152269399707174	0.6058565153733528	0.582723279648609	0.8281112737920937	0.6588579795021962	0.6550512445095168	0.7513909224011713	0.6808199121522694	0.6843338213762811	0.6875549048316252	0.7180087847730601	0.7452415812591509
K41_NE90_IV_D	0.8008784773060029	0.8161054172767204	0.8427525622254758	0.8480234260614934	0.7897510980966325	0.7124450951683748	0.7920937042459737	0.6796486090775988	0.7578330893118594	0.766325036603221	0.8248901903367496	0.7449487554904831	0.7742313323572474	0.7590043923865301	0.7915080527086383	0.7903367496339678	0.7496339677891655	0.6978038067349926	0.8149341142020498	0.7226939970717423	0.8099560761346999	0.7765739385065886	0.7194729136163982	0.664714494875549	0.6887262079062958	0.4486090775988287	0.0	0.7531478770131772	0.8333821376281113	0.7680819912152269	0.8392386530014642	0.7759882869692533	0.734407027818448	0.7786237188872621	0.7335285505124451	0.6726207906295754	0.7718887262079063	0.6474377745241581	0.7472913616398243	0.7291361639824304	0.6896046852122987	0.8146412884333821	0.6427525622254758	0.7619326500732064	0.9197657393850659	0.714787701317716	0.829575402635432	0.7947291361639824	0.7979502196193266	0.7900439238653002	0.7212298682284041	0.8055636896046852	0.6588579795021962	0.6310395314787701	0.6811127379209371	0.7554904831625183	0.8169838945827232	0.8339677891654466	0.8720351390922401	0.8863836017569546	0.8275256222547585	0.8190336749633967	0.8497803806734993	0.9077598828696926	0.9013177159590043	0.8377745241581259	0.7115666178623719	0.7153733528550512	0.8453879941434846	0.7326500732064422	0.7139092240117131	0.7789165446559297	0.7253294289897511	0.7613469985358712	0.750805270863836	0.7572474377745242	0.8240117130307467
K43_KZ94_I_D	0.7051244509516837	0.7045387994143485	0.7279648609077599	0.7841874084919473	0.829575402635432	0.6948755490483163	0.7060029282576866	0.6863836017569546	0.6957540263543192	0.6931185944363104	0.7206442166910688	0.7352855051244509	0.7809663250366032	0.7868228404099561	0.698389458272328	0.6682284040995607	0.6881405563689604	0.697510980966325	0.8986822840409956	0.7194729136163982	0.7197657393850659	0.6852122986822841	0.705710102489019	0.7144948755490483	0.5994143484626647	0.6483162518301611	0.7531478770131772	0.0	0.7423133235724744	0.7112737920937042	0.7270863836017569	0.689311859443631	0.6969253294289898	0.6992679355783309	0.6840409956076134	0.7554904831625183	0.668814055636896	0.6852122986822841	0.8070278184480234	0.7882869692532943	0.7592972181551977	0.9279648609077599	0.7373352855051245	0.9212298682284041	0.9112737920937043	0.7428989751098096	0.9215226939970718	0.8497803806734993	0.8831625183016105	0.6907759882869693	0.6986822840409956	0.6896046852122987	0.7191800878477306	0.7238653001464129	0.7285505124450952	0.8793557833089312	0.9349926793557833	0.8603221083455344	0.9218155197657394	0.9247437774524158	0.9364568081991215	0.9253294289897511	0.893411420204978	0.9581259150805271	0.9528550512445095	0.92298682284041	0.660614934114202	0.7010248901903368	0.9226939970717423	0.6653001464128844	0.7399707174231333	0.9364568081991215	0.8896046852122986	0.8723279648609078	0.8439238653001464	0.9212298682284041	0.750805270863836
