	K11_JV87_I_D	K11_JV87_IV_D	K12_KJ78_I_D	K12_KJ78_IV_D	K16_PP75_I_D	K16_PP75_IV_D	K17_SS75_I_D	K17_SS75_IV_D	K2_NL71_I_D	K2_NL71_IV_D	K20_HO76_I_D	K20_HO76_IV_D	K21_KT86_I_D	K23_JM85_I_D	K27_BA81_II_D	K28_KZ83_I_D	K3_KM78_I_D	K3_KM78_IV_D	K30_SF95_I_D	K32_KS89_I_D	K34_BI96_I_D	K34_BI96_IV_D	K39_DS96_I_D	K4_RR79_I_D	K40_WV86_IV_D	K41_NE90_I_D	K41_NE90_IV_D	K43_KZ94_I_D	K5_JZ92_I_D	K5_JZ92_IV_D	K8_KP79_I_D	K9_KM80_I_D	K9_KM80_IV_D	P11_GT85_I_D	P11_GT85_II_D	P11_GT85_III_D	P11_GT85_IV_D	P11_GT85_V_D	P17_BH58_I_D	P17_BH58_II_D	P17_BH58_III_D	P17_BH58_IV_D	P17_BH58_V_D	P17_BH58_VI_D	P18_SJ75_I_D	P18_SJ75_II_D	P18_SJ75_III_D	P18_SJ75_IV_D	P18_SJ75_V_D	P2_ZM87_I_D	P2_ZM87_II_D	P2_ZM87_III_D	P2_ZM87_IV_D	P2_ZM87_V_D	P2_ZM87_VI_D	P30_KM73_I_D	P30_KM73_II_D	P30_KM73_III_D	P30_KM73_IV_D	P30_KM73_V_D	P30_KM73_VI_D	P36_KJ78_I_D	P36_KJ78_III_D	P36_KJ78_IV_D	P36_KJ78_VI_D	P37_SJ55_I_D	P37_SJ55_II_D	P37_SJ55_III_D	P37_SJ55_IV_D	P37_SJ55_V_D	P37_SJ55_VI_D	P43_BR63_I_D	P43_BR63_III_D	P8_LV78_II_D	P8_LV78_III_D	P8_LV78_IV_D	P8_LV78_V_D
K20_HO76_I_D	0.7214205289907162	0.8040217380677468	0.846545277586963	0.8034190898973805	0.825319892324029	0.8675529572852115	0.8308259132631954	0.8653958085779978	0.7734056169196639	0.8117198251121861	0.0	0.8000562784521711	0.9429635382328151	0.9019139553910456	0.8695649989670972	0.8029816439980644	0.8489390271872125	0.8240987684293039	0.8653768245827227	0.8920162591104686	0.7794678569748952	0.6897381762018562	0.7596067838270883	0.896764811817325	0.7924175727308634	0.8529680837663702	0.9242517029880462	0.8331824712468973	0.8217710840084501	0.853193577371237	0.7658940103858028	0.8199245227403347	0.7758290591879319	0.822490407913137	0.8413867713120304	0.8981060514600925	0.8619931508177524	0.8520161613593998	0.8815951918274458	0.8971121639347702	0.854910670736977	0.8689703437012339	0.8838720226936116	0.8819533811836183	0.9197311202870107	0.8495260893890493	0.9071413873742434	0.8907943019619871	0.9255156879431523	0.8714244758137599	0.8889678675166728	0.8258697350271988	0.8903839185067525	0.8798049700056685	0.8308021906894706	0.9001573678263394	0.9037740481526781	0.9119885248075937	0.9251976951949357	0.9331201965504391	0.9278393797418304	0.9414395834961302	0.8803035718481885	0.8080030960950394	0.8611156594667694	0.8994430006931243	0.8455096724681087	0.871369402646553	0.8750327874130556	0.8337464553611826	0.8738136136738552	0.8783523453340335	0.8588719167718961	0.8630800913827144	0.9207743225050977	0.9062471421039267	0.9010762064715752
K20_HO76_IV_D	0.8367950563871683	0.8408928946649611	0.860829182379389	0.8734558901807908	0.8862201943077039	0.9475607472952968	0.8764236914695417	0.8927528819447924	0.8739132011053482	0.864639332968425	0.8000562784521711	0.0	0.9220992807448207	0.9119505782738997	0.8943888297905536	0.8584685882326388	0.9044143542820705	0.9343765206280118	0.9500711390141762	0.8713294818773792	0.8389418377529934	0.8818535059604755	0.8629152450542734	0.9037113622092899	0.8975002820972718	0.9133919375541899	0.9011822774883826	0.9183907286667984	0.8875818769529183	0.8970890938605058	0.8746469792121443	0.7211403308832117	0.8955531934738836	0.9264459439029777	0.9259532400367103	0.9088074681600946	0.9483824181945124	0.9178174902752992	0.9465401558089382	0.9474278853551824	0.9275860596907134	0.9496550248281757	0.9519882705777153	0.9498492825614131	0.9525862107413098	0.9298427368419102	0.9388029287039885	0.9588436359928673	0.9287306213672201	0.8825555356626534	0.9178231179609447	0.8955512669476003	0.8995126547159273	0.8978565052818679	0.878275239402205	0.9431523223470225	0.9522849654426825	0.9242257380761779	0.932460877577325	0.9404441190097965	0.9460365056741231	0.9313178237834684	0.9334893431444217	0.825864389133312	0.9195964860589851	0.9518288924395611	0.9073088680378124	0.9215056143591757	0.9554273368742315	0.8880750980633558	0.9528006443740877	0.947097972667495	0.9515009075335514	0.9434090045193625	0.9243775240823051	0.9491892064746509	0.953428783540492
K21_KT86_I_D	0.9593540605348531	0.9330729559525317	0.9226506780458208	0.9439501413075582	0.9299232710731051	0.9688608430314121	0.9571407840449084	0.9544928420430526	0.9438223819711006	0.969259499638164	0.9429635382328151	0.9220992807448207	0.0	0.9685033165070589	0.9391682420140008	0.9454301722002934	0.9565281152723052	0.9576848065330014	0.9671451325558108	0.8396524475340319	0.9528257014443543	0.9560037110880779	0.9666719478165336	0.9390134153716341	0.9192009214275239	0.9045097385875024	0.8852704403669915	0.9327067396141391	0.9540341533259371	0.9217495331112351	0.9383380244193599	0.9708653633904895	0.9590038055464529	0.9724029423268781	0.9778903134349372	0.9758038193530916	0.9506292133944869	0.9439110372092016	0.9633589271245004	0.96761671833877	0.9554658758277244	0.9574553212781257	0.9569781456701569	0.9685612473518052	0.9429746767336357	0.9536068683379609	0.9611296256805199	0.935925771263232	0.9660791027386532	0.9516565222307565	0.9709598352557444	0.9612718212844775	0.9506487443598264	0.9432442739818535	0.9537521331240716	0.9515352466640682	0.9657621581877015	0.9347412863528963	0.9449241700531088	0.9391340929477175	0.9748383820363796	0.9555293270835447	0.9162102907443097	0.9705654602670901	0.9736554593298112	0.9675166152374618	0.9388270645173196	0.9744748517700598	0.9634348804922471	0.9492996006184647	0.9639250903509676	0.9679865737847605	0.9553136369644629	0.9593634110921565	0.9083802051279044	0.9781254719306053	0.9364996747609682
K23_JM85_I_D	0.8689552285487454	0.8790927221020814	0.9573443250651654	0.9242678602078113	0.9125579544884015	0.739283910431941	0.905957810864332	0.8265830781308866	0.886103734735361	0.8531534102637133	0.9019139553910456	0.9119505782738997	0.9685033165070589	0.0	0.950968749493857	0.8578742292756598	0.863238836313992	0.8930248970128414	0.7416868174990495	0.9494507430174882	0.9158717366721595	0.9161306778994696	0.847698844279402	0.9466862521232869	0.9045998261007551	0.9129960226191967	0.9675330056353407	0.854736447449759	0.9509720452549612	0.9606357686418028	0.9490477597324241	0.8735042403057869	0.7806679028510015	0.8690374004033855	0.8138105144999689	0.8073385294203205	0.8431139217121794	0.8865454068252436	0.8284112569439954	0.7002358559328595	0.8221489901650535	0.7617916586129758	0.8317131680323704	0.8117770204368718	0.9492188277146069	0.866951147440217	0.835398188975084	0.9016451787423043	0.9112461298463185	0.9019640195766208	0.8808652228515215	0.9312262800716096	0.9355718753412691	0.927202340776248	0.8985866147854132	0.890764937160987	0.7789703652592113	0.8802125210433538	0.9254529889056528	0.9449786961739237	0.8329309739975025	0.8990457591803451	0.9126503566639192	0.9200074899291197	0.8809837793740828	0.8621801397728724	0.9237762442015516	0.8860015260721041	0.8390620532675319	0.8271115795715954	0.7881032609198887	0.8128073937010861	0.8079097702626366	0.8225225909093814	0.9319314127663817	0.7344986829092903	0.8892150367461843
K27_BA81_II_D	0.8552158079224548	0.8694813473128344	0.8087814765013757	0.8247825671171138	0.8066769710222528	0.9393314114585235	0.8980141798218394	0.8979208639571167	0.8037738343956632	0.8739199276044584	0.8695649989670972	0.8943888297905536	0.9391682420140008	0.950968749493857	0.0	0.8718926172246072	0.8715943036225956	0.9075169839783911	0.9465651661914934	0.9217330842266823	0.8652751051719397	0.8679901808933153	0.8847362582048872	0.890033769774869	0.859653995300674	0.90062278510847	0.9367256343926879	0.9097820739744615	0.8789967370133834	0.8253613566208673	0.8342050942002068	0.8767920246739795	0.8860351364182703	0.8939277634501227	0.9293332857523582	0.9345297114588543	0.9219507764768495	0.9279692881255988	0.9609520616078827	0.9586567316757221	0.9225139341067548	0.9415786231703447	0.9373490017926835	0.9472793230662419	0.8979751116699198	0.9045517792610777	0.9393203995823909	0.9370385883227283	0.9377331825533729	0.873774303158676	0.8940439415106689	0.8776189319052794	0.8994368467545352	0.8726046037263532	0.8787156209910365	0.9505787394903394	0.9476473990620216	0.9427614444957073	0.9281945652060899	0.9429499763532928	0.9503166493539669	0.9386818244884292	0.8810532167293176	0.8669804444554821	0.905254590934164	0.9299283528165454	0.890598805331742	0.9140400113492941	0.9402919319250954	0.9180950959207547	0.9562686425334151	0.9452907489532157	0.9541295013499206	0.9488491388357672	0.9268513641826897	0.9500380449233186	0.9373684193823842
K28_KZ83_I_D	0.7949508028626175	0.8707793369448544	0.8556812898539105	0.8096575582570507	0.7795502211813912	0.7416927701125071	0.794292548968041	0.8221624124077247	0.8122044268468546	0.8378077695592503	0.8029816439980644	0.8584685882326388	0.9454301722002934	0.8578742292756598	0.8718926172246072	0.0	0.7401950053109847	0.8808855337432561	0.777866083042572	0.8939741561405943	0.7856261437734556	0.8141700971362216	0.7040762443792364	0.913518026627212	0.7923102012282939	0.8731507671144718	0.9470008816515921	0.6962170268288297	0.8807623589280584	0.8844625853724156	0.8680010412092772	0.8142221145372004	0.698032724301163	0.8415007339766252	0.758307183189348	0.8458729450897369	0.8125946872719834	0.8932207194151355	0.8733487421436619	0.858602696684586	0.779415650661521	0.8071656501858778	0.8367441753709206	0.8086908455964504	0.9109953365621482	0.7663598934892549	0.8235383852792805	0.8886764315803818	0.9006159729457566	0.8698097589512028	0.9174996031342626	0.8366792847062511	0.9132628679621231	0.9345794913447818	0.8238632819164861	0.8818473811454693	0.864983376473862	0.8529139590251991	0.9226766917622579	0.9323584910299995	0.8820742947431793	0.9226471099426166	0.8750299781569855	0.7983663037055541	0.8394393220267953	0.8993737951001055	0.8629634736260051	0.8841809354730857	0.8472724676134357	0.6102133648155801	0.796180654013449	0.8357513874834596	0.8045908965794754	0.8448543256975234	0.8946639315595085	0.8505305018882361	0.8661913133828394
K3_KM78_I_D	0.8269200157998872	0.888145486140005	0.8694392751393348	0.8289288396219244	0.814598107436627	0.8236680071933343	0.7872614697721116	0.8337339863169505	0.8345914212167449	0.782463435837489	0.8489390271872125	0.9044143542820705	0.9565281152723052	0.863238836313992	0.8715943036225956	0.7401950053109847	0.0	0.803030784779613	0.7908670874171083	0.9368979149022273	0.8492599763716779	0.8362445361034022	0.7810848526104783	0.8718200462528619	0.8397650200208635	0.8747109482746157	0.9574678889453415	0.7682123889745616	0.8686866684627351	0.8749138197748231	0.8935568614024372	0.8214364952604536	0.706028162343959	0.7984958465139633	0.6989862658924373	0.8783960150029494	0.7445761658016669	0.8240795594253966	0.8601038603968443	0.8551132935859086	0.791513228913602	0.803626986539236	0.8052409910615487	0.809394506843363	0.9087665735973963	0.7142135565080701	0.8579484622563789	0.8930616018716018	0.9022408107990529	0.7858079029880534	0.8254905159538071	0.776568045808506	0.8836547701522639	0.8983854835979481	0.7915855005386581	0.9164058075830464	0.8427063473569025	0.8737723337542288	0.8869136717572156	0.9290318369159513	0.879786347128944	0.9155315094318434	0.898148905049777	0.7595759970815968	0.7340419324768247	0.8849334676289832	0.8640589337159943	0.7631419210326247	0.8409534074981473	0.8120088309163844	0.8335584760096303	0.820235222950604	0.831197277573991	0.8537131776366952	0.9193871050706123	0.8422051543683484	0.8814395938741381
K3_KM78_IV_D	0.8358648182628	0.8811803173679971	0.9045025732492608	0.8573642836900532	0.8587429854247063	0.8647524646083168	0.7520369591058598	0.8040310891961993	0.7739188941932075	0.8348717199681007	0.8240987684293039	0.9343765206280118	0.9576848065330014	0.8930248970128414	0.9075169839783911	0.8808855337432561	0.803030784779613	0.0	0.8543997493684514	0.9219636159043072	0.8684844167520721	0.7470040609052072	0.7822564413860416	0.8574835135857396	0.8386174168455884	0.7940848874229889	0.925354040327282	0.8634228630352632	0.8267395539164605	0.8511151248125878	0.8605098095937905	0.878668515353243	0.838636879425342	0.8508863400502218	0.8329724122827707	0.9014823848457162	0.85430393080948	0.8267298286067587	0.8769543299495343	0.8802013557723286	0.8815698722164759	0.8710565391172962	0.8489839141274885	0.8668705577455111	0.8691013171034332	0.8261528705235536	0.8820361382336117	0.8757574707984664	0.8955079724599915	0.8152869443354545	0.8339594037641394	0.7155205452039851	0.869722465545065	0.8739524129147067	0.8216734819209857	0.9023565648422217	0.8814775492049125	0.893577066849106	0.9045956100054571	0.9297824586711022	0.8716469524307295	0.9301012937745693	0.8893544798880548	0.8741409969412576	0.8304085654517344	0.8914914691637357	0.8418422781871688	0.830855569604954	0.8739599828874541	0.8772212875454889	0.8751722393967677	0.858901691742687	0.8764059509988804	0.8381561928011622	0.8969629063285772	0.875330125681123	0.8817962037967644
K30_SF95_I_D	0.8407382193252639	0.9202179684938337	0.9583203337867126	0.9167339907194186	0.9175199215266967	0.6270815378026866	0.9119931327250962	0.8186292292044496	0.8582531929979539	0.7996024324206875	0.8653768245827227	0.9500711390141762	0.9671451325558108	0.7416868174990495	0.9465651661914934	0.777866083042572	0.7908670874171083	0.8543997493684514	0.0	0.9562519253892461	0.903342236866462	0.9139947945464902	0.8455695745349111	0.939624345982856	0.8886628342043735	0.8895520877955421	0.9617422581531933	0.7723195807751879	0.957288116878874	0.9638011688682778	0.9574720992920543	0.8499384753549756	0.7612610923549815	0.8583466136402934	0.7022002058849887	0.7273492737908028	0.7540695858159641	0.8572134996225489	0.7599818565285984	0.7384205853204863	0.7477013089190901	0.6696271487953736	0.7345913282376316	0.679533935023989	0.9531666575491043	0.8233653303841151	0.8158981270292431	0.8735228942276478	0.8838632949027038	0.9459155419401251	0.8942843576766196	0.9328192255519402	0.9276635452667237	0.9505342177545638	0.8839378952536425	0.8917945473278974	0.7176877222825445	0.8361630580015728	0.925018000538444	0.9418751071427643	0.81365828102256	0.9130262875693974	0.9225062687711824	0.9195749414268075	0.8609715679089429	0.852137063853588	0.9038667706102629	0.8871062821825213	0.7751069719210882	0.7497243806754941	0.6587887897776245	0.7169668279628733	0.6550865236458528	0.7405775260473232	0.9166670395410117	0.6484202222502788	0.8406312955731253
K32_KS89_I_D	0.926658067327707	0.9355548111909646	0.90372962598314	0.8722218129122078	0.8818170430749147	0.9468373027266284	0.8851974152562119	0.9305627324423482	0.9061364569137328	0.9393298930459842	0.8920162591104686	0.8713294818773792	0.8396524475340319	0.9494507430174882	0.9217330842266823	0.8939741561405943	0.9368979149022273	0.9219636159043072	0.9562519253892461	0.0	0.9045914981645466	0.9035114162937122	0.9148324849682083	0.9281679688725181	0.8731897519084982	0.8877367286857956	0.8841314607766633	0.9189998812578037	0.9239161681454888	0.9115993770614191	0.8945468084035916	0.9454350536877227	0.9273471167955881	0.9229431498062487	0.9448053519571104	0.9602595755319672	0.9534903235080118	0.9247011958845374	0.9523685486695722	0.9567401429520235	0.9403853745671916	0.9505559889823766	0.9526425300653301	0.9608847770769683	0.9354201007571775	0.926074289127832	0.9350695186964345	0.9381570336938949	0.9581659561617858	0.8830686762848564	0.953418012239176	0.9285886532809671	0.9317476510073333	0.9285427696946992	0.9389589258539296	0.9101312223265454	0.9520265734273312	0.909662204112516	0.9314097405453935	0.9277270832027448	0.9495586637336252	0.9550350104854906	0.9200943885356647	0.9287989856746807	0.9322376926138679	0.9427095047160995	0.9244617608747886	0.9448896987502703	0.9469253428310991	0.913994689800173	0.9596276149900477	0.956814147348829	0.9480690218560758	0.9296165235207703	0.8597861726775393	0.9555973535881627	0.9436561702485393
K34_BI96_I_D	0.863192008397512	0.8988659655454488	0.8226794270315747	0.7907810173986882	0.7995904087588929	0.894542566355551	0.809286149558046	0.8590455546174833	0.8677507744451783	0.9139929308489548	0.7794678569748952	0.8389418377529934	0.9528257014443543	0.9158717366721595	0.8652751051719397	0.7856261437734556	0.8492599763716779	0.8684844167520721	0.903342236866462	0.9045914981645466	0.0	0.7971811761582343	0.8107189392334683	0.8936273639508369	0.8164243828330389	0.8526139667298694	0.9352790964998563	0.8612488797734675	0.8313789234047806	0.891976947955722	0.8279437842573202	0.8420175499079834	0.8362879682790932	0.8637486861925946	0.8862598061665793	0.8825778007095038	0.9094361020022699	0.9220392752129114	0.8976998467773951	0.9289850450487953	0.8966548006808394	0.9154817867665195	0.9190130760155244	0.9237181933362992	0.9315919910158137	0.8904732888751267	0.9209090528221971	0.9086813813968614	0.9235772020504485	0.8705211529034375	0.912971359845148	0.826726949529576	0.9270325372212552	0.910724947482186	0.8688071713340338	0.9293942041130158	0.9186441465718587	0.9151228673802756	0.9114249335450196	0.9324585973206834	0.9341897334780539	0.9332316804368971	0.8864350193473864	0.8084115302303466	0.8776514123788819	0.9182194325890157	0.8773678879284474	0.9064486704251473	0.9140279457727001	0.8555887014189969	0.9149292531159758	0.9138156994296032	0.9202891616195741	0.9192853978027905	0.9275387658659889	0.9322842065431335	0.9195503257870872
K34_BI96_IV_D	0.8010772530461095	0.8690139267030521	0.8609334928561927	0.8393114965377293	0.834931306737692	0.9177249167901627	0.776109199743418	0.8282486952254579	0.7355629998290637	0.8854480265754242	0.6897381762018562	0.8818535059604755	0.9560037110880779	0.9161306778994696	0.8679901808933153	0.8141700971362216	0.8362445361034022	0.7470040609052072	0.9139947945464902	0.9035114162937122	0.7971811761582343	0.0	0.6769056499124906	0.8905901338613509	0.740839519524482	0.814765081068515	0.9504734288287742	0.8574479841945063	0.7358196361636246	0.78329971716418	0.7035819717659489	0.8282854881869773	0.7858988297761337	0.7892054365265743	0.8462544039424138	0.9037812004787302	0.9054505028469658	0.871120289022154	0.9072770760489312	0.917301837858131	0.9037357337361326	0.9182979964633032	0.8982216089768991	0.9300000425757806	0.8969331822465418	0.8734800648504685	0.921396447825295	0.9155840615022577	0.9160643374593955	0.8104761451027465	0.8660469293336779	0.7640608272830817	0.9298582241990679	0.8960270504557372	0.8458419881572019	0.9267542705870383	0.9203513437604566	0.923240240189158	0.9303606971542835	0.938549698875972	0.9229382356031147	0.9377026095656944	0.8868624720152883	0.7591818361822613	0.7792795476596281	0.899318065190184	0.8219517429208946	0.8516091388062192	0.9044362745116495	0.8264152724689059	0.9224062601317267	0.9210699444007544	0.9115260208472191	0.890548815463764	0.938413041355622	0.9122878563627939	0.9112953987501797
K39_DS96_I_D	0.6906147911744469	0.8694345516176265	0.8838922144185983	0.8055439423161755	0.7865009504669492	0.8256326836180532	0.7232289118628529	0.7772187726811103	0.7278916862951549	0.7538538931371664	0.7596067838270883	0.8629152450542734	0.9666719478165336	0.847698844279402	0.8847362582048872	0.7040762443792364	0.7810848526104783	0.7822564413860416	0.8455695745349111	0.9148324849682083	0.8107189392334683	0.6769056499124906	0.0	0.8818700101716314	0.7010653396349071	0.7898058693162153	0.9615476637129475	0.7882824388604686	0.8033355621917796	0.8665719523267033	0.8627905636546741	0.7351131049294132	0.6688955369696165	0.6703244811301753	0.7005177690739932	0.8314315890949839	0.8299970445092351	0.7576454517863596	0.8634893787570007	0.8392661829118367	0.8158201031533696	0.8538956675682451	0.818636326567295	0.8656488093296126	0.9030688449155594	0.8057199330754578	0.8732559106818375	0.8867597544016989	0.9258664159300816	0.7738814182674028	0.8192601872596021	0.6821339313244746	0.8612361501430609	0.8997001131514776	0.771369096314712	0.9076357365093841	0.8697206105533128	0.8656213946787222	0.9320648852253771	0.9455558267391603	0.874358789247906	0.9111583278433596	0.8425663922522613	0.7275055222561804	0.6929631451130633	0.8824964784073221	0.8265165488924492	0.7599061363735962	0.8644159588610254	0.6110853190774437	0.8552284492674329	0.8585123746911152	0.8372945481987755	0.8473232894765627	0.9148552280413598	0.8057185245091519	0.9016825798241072
K4_RR79_I_D	0.9095023208493545	0.8183053158504596	0.8877729272741599	0.8684370047094258	0.895582476683171	0.9411793264098695	0.8864032975939975	0.8005352066283997	0.829952952236582	0.9068812854967477	0.896764811817325	0.9037113622092899	0.9390134153716341	0.9466862521232869	0.890033769774869	0.913518026627212	0.8718200462528619	0.8574835135857396	0.939624345982856	0.9281679688725181	0.8936273639508369	0.8905901338613509	0.8818700101716314	0.0	0.8771383709288002	0.8848259442010074	0.9025143790384796	0.9139848251068902	0.87262230279862	0.8261954580173122	0.8835064873907418	0.8923836403537976	0.8728743495066099	0.9540694551446964	0.9354333199280279	0.9448275093100997	0.9363179571972872	0.9142714562203547	0.9259217644095072	0.9289937255580384	0.9406110687053136	0.9386906777099223	0.8843767265812637	0.9448844611349954	0.8923030044184462	0.9177976311131152	0.9352057605160458	0.932331290684952	0.9355681675695472	0.8928830285947276	0.899481440674525	0.8588774540330427	0.842181428761105	0.7500945171602018	0.8799377275270042	0.9118618906021712	0.9444096300123606	0.9339828959814508	0.9167770241565487	0.9443967778862093	0.9468026701866595	0.9456980710511956	0.906689937904525	0.9152877954782529	0.9383281281160595	0.9455221435387418	0.8834006666988035	0.9365326989011625	0.9443962707103136	0.9321760791289417	0.946512555169184	0.944917569843939	0.9346448340569485	0.9406078281807739	0.9277457607283619	0.9457970631899005	0.941263921571968
K40_WV86_IV_D	0.8501180649513327	0.8587667945102284	0.8285225783062786	0.7593982756051021	0.6916212875839143	0.8870250453736651	0.8335577364943036	0.8581914974439642	0.8214274436076432	0.8463965765867352	0.7924175727308634	0.8975002820972718	0.9192009214275239	0.9045998261007551	0.859653995300674	0.7923102012282939	0.8397650200208635	0.8386174168455884	0.8886628342043735	0.8731897519084982	0.8164243828330389	0.740839519524482	0.7010653396349071	0.8771383709288002	0.0	0.7983156808216805	0.9414291814260061	0.823416108232172	0.7908312086245133	0.8350896286227261	0.8438283697060722	0.8362676125560133	0.7555418800730812	0.7976372583529867	0.8639357873777546	0.9239735425991269	0.8611945932709003	0.8300577601131119	0.9048414002434799	0.9187709488921862	0.8492022609332409	0.8975705895501984	0.8722272029751039	0.9147188340101109	0.8828382395106671	0.8320146002612346	0.9079591821497176	0.8838527353833621	0.927248175637123	0.8039443773565925	0.8351769700214441	0.7654030446503035	0.8976358707174295	0.8858335670915484	0.8290304479634889	0.9081562002914244	0.9109078086861723	0.8634418697191161	0.9074087070379969	0.9213423891849211	0.9365893889992694	0.9237010663691463	0.8201511967751655	0.7273136814525848	0.7915692451486124	0.9069980474835244	0.7693763606164523	0.8204732887863243	0.8965037133461234	0.7914383906445795	0.901585095927584	0.9047430017823318	0.8771388721076829	0.8821876131482798	0.8726360057508215	0.9194479529782745	0.8782561771552863
K41_NE90_I_D	0.8547455714194385	0.8615273148492076	0.8726200239054068	0.857452588198842	0.8496849739575101	0.9071725134936642	0.8096786447984167	0.835452415119984	0.840796668534478	0.8310004334814374	0.8529680837663702	0.9133919375541899	0.9045097385875024	0.9129960226191967	0.90062278510847	0.8731507671144718	0.8747109482746157	0.7940848874229889	0.8895520877955421	0.8877367286857956	0.8526139667298694	0.814765081068515	0.7898058693162153	0.8848259442010074	0.7983156808216805	0.0	0.8416251295016591	0.8665360256941063	0.8726114345846971	0.8852137993999594	0.8566125134793094	0.9141040621406092	0.8746067580958248	0.817962170203841	0.8896693066308266	0.9333893897235646	0.8529177237528566	0.7997238256225879	0.9048117020260366	0.9189839103444675	0.8948647426877122	0.9061669810324262	0.846310531520492	0.9057273520537602	0.9060091523258587	0.8679663398701766	0.9104007263353726	0.8761507025535173	0.9287984636731178	0.8618551237175682	0.8622697486934445	0.8349127375108887	0.8975239853573128	0.8747252276399002	0.8852880464927257	0.9105361605784894	0.9117730154157503	0.8641877303805553	0.8951042100639822	0.9072744229827511	0.9145581756260461	0.9307683910642396	0.8320008873725164	0.8892049562288886	0.8540534296085702	0.9101052255294275	0.8292922915162335	0.8898591879643779	0.8949311588064756	0.838289822451448	0.8992233192785783	0.9028849920853061	0.8775642666670634	0.8673826184696856	0.9065056859377542	0.9121514684459143	0.8909724723361282
K41_NE90_IV_D	0.956118170363251	0.9237986460525708	0.9345020241584032	0.93468577014899	0.9351936960451667	0.9634482128525464	0.9421938743925445	0.9395933175286066	0.9440989815100015	0.9584104396732168	0.9242517029880462	0.9011822774883826	0.8852704403669915	0.9675330056353407	0.9367256343926879	0.9470008816515921	0.9574678889453415	0.925354040327282	0.9617422581531933	0.8841314607766633	0.9352790964998563	0.9504734288287742	0.9615476637129475	0.9025143790384796	0.9414291814260061	0.8416251295016591	0.0	0.9477874438236048	0.947208066128662	0.9447196455772386	0.9184486783547626	0.9583279445040803	0.9539853235256981	0.953165393554711	0.9672147774983099	0.9685131415896219	0.9558459296322931	0.9285398576644731	0.9606689673789844	0.9650691547726992	0.9556781883872077	0.9650013641455591	0.9471941644073083	0.9604876237785351	0.9260991400343079	0.947980040664507	0.9590235431665118	0.9484781376053072	0.952795788761196	0.944184200397753	0.9658431308679011	0.9484381556818786	0.9420637344364288	0.9354409350810015	0.944693455075535	0.9201092703499347	0.9655656561418493	0.9396502445798339	0.9208922182151514	0.9351928362257816	0.9612843551657537	0.9532656600092162	0.9140852954634976	0.9622992796891412	0.9586060491027352	0.9528792221637906	0.9279731862314796	0.9680123025015782	0.9548687317060203	0.9512480196969278	0.96673878204272	0.9585079349350516	0.9550722505095413	0.9481612655394536	0.906950550635996	0.9661817763518863	0.9446663478375678
K43_KZ94_I_D	0.8255292555119609	0.8750830864425152	0.9120709697249385	0.857566496932157	0.8670892486178735	0.7933474323228522	0.8470659703540099	0.8095757522763389	0.8610296463879251	0.8840817558694677	0.8331824712468973	0.9183907286667984	0.9327067396141391	0.854736447449759	0.9097820739744615	0.6962170268288297	0.7682123889745616	0.8634228630352632	0.7723195807751879	0.9189998812578037	0.8612488797734675	0.8574479841945063	0.7882824388604686	0.9139848251068902	0.823416108232172	0.8665360256941063	0.9477874438236048	0.0	0.9156874123923805	0.9269862678615011	0.8999678957752311	0.8451596461358424	0.7652160341109143	0.8357140025407492	0.7830385842275468	0.8551645655500081	0.7819765284159387	0.8559182518386923	0.8399591522068571	0.8486151966359418	0.7538579408690498	0.7621797222002301	0.8244464018638472	0.8005889154820574	0.9354973642164052	0.7703551913829653	0.8353744058914256	0.8554694355610447	0.8975625909942897	0.8525810265753523	0.9200028303899168	0.8893567814132921	0.9309964252988323	0.9223339711528812	0.8468413619207646	0.8695625040381328	0.8367197396102539	0.7845751680420896	0.9062039297115495	0.9291145705723991	0.8918193848831837	0.9215690157661072	0.8680142686916531	0.8632846099975651	0.8763939302645017	0.8881601208326728	0.8491230430414874	0.87903413275753	0.8197065434403166	0.716907603906965	0.7701745125367837	0.8219536289956638	0.7737923177275836	0.8330890492961491	0.8678364886805203	0.8400156923016834	0.7949154943758675
